,modelD_cat_train,modelD_cat_test
729,2802.969518525121,2252.95161797889
730,2535.49285353218,3429.256362234414
731,2989.487302506812,3151.6224941038954
732,4404.104557952728,2597.7212755589103
733,2943.8635398989472,2581.053051097467
734,4265.357328426491,1980.976446669813
735,2414.063710563455,4529.552451914051
736,3253.839902329137,2786.40948361122
737,3742.142022305907,2285.549780470713
738,1990.3397502187936,2038.407354903799
739,1762.1524215510103,1818.122326990769
740,2470.3611899373655,1970.0614060424346
741,2605.651883010505,3486.425893447706
742,5757.880098132687,4355.305449270386
743,2565.2165735215717,4758.7520754598645
744,2169.5150411465384,2681.821876752136
745,2259.1951207813513,2447.2652842279504
746,2657.9345050073894,2077.4678666303507
747,2227.750345203593,2053.2210600480676
748,2282.0487745560677,2050.416807800613
749,2270.9324758276452,2547.892467551166
750,1763.8498772373873,4495.069492223462
751,2385.4895165209855,2020.1650473692057
752,3075.825928736611,2566.7186966359773
753,2287.2967456443976,3490.9319048029965
754,3732.0314795831277,2320.2802156647667
755,3313.777031371392,4548.697510838603
756,2931.3606383648957,2329.0903226054807
757,2199.5336326280167,2314.082279351325
758,1975.6504916145414,2062.360594148399
759,3164.611955836312,2219.957048039733
760,2311.1735813198266,2294.6731984220264
761,2181.883920105441,1882.7011790120437
762,1865.0780043766813,1950.7744258107566
763,2948.6508542670695,2527.499164186499
764,2272.1353731922427,3176.410364784349
765,2784.6986648256093,2235.8802072316
766,1941.7646382829716,1810.589486126882
767,2064.6352027601197,1729.2087761908479
768,1958.160170667966,3210.804874319946
769,1935.4789826646024,2708.5480760644714
770,2284.461010618659,2521.258491543114
771,4818.366977948723,2657.587456795002
772,3542.8220738761947,2616.4991003234713
773,2212.3887849099056,2236.432820822371
774,2127.5459460042166,1903.3806036975425
775,1805.3556922978723,2714.3603807284844
776,2415.7315141146078,3088.1222319874937
777,2472.86968795494,1890.1125228999372
778,3461.0108352049638,1824.0214805283736
779,1949.9829784939775,2201.2783061250284
780,2221.8611431084605,2730.86457527519
781,3925.3621377865484,1906.998049447792
782,2376.348261418576,2878.0664653564404
783,2152.9387443070955,2376.38731260656
784,1902.97521241738,2381.7774265316925
785,1707.1668739749284,2445.1767305452604
786,3257.5750455002303,3479.22169368303
787,1930.8762054899437,4073.7912454981415
788,1732.6303709510978,2309.4793185823664
789,3953.9125729745183,2208.0775721062323
790,4570.10565310946,3761.367268193292
791,2274.0263954220736,1912.9836785043212
792,4041.6109777993206,1957.5044959414877
793,2087.7299523130223,2128.6900305844547
794,2395.6185812876647,1986.9826055258168
795,2414.7407914353457,1955.904592607513
796,2733.7979489416975,2702.784636438084
797,2634.960488946682,3280.6059199899887
798,2430.855128530769,4400.4115040459055
799,2289.9576914712707,2537.9833652686402
800,2050.940591257909,3227.3149756242597
801,1840.7634818235188,2254.377445634862
802,2590.0782210543466,2524.791284935372
803,4278.042016685031,3703.647570790522
804,3601.786038645305,1898.1393971712223
805,2376.6997885098504,3288.9747584783922
806,2485.272490060674,2441.102669454754
807,2001.6398249179726,4779.754010946065
808,4127.023746733215,2397.4942037707765
809,2196.1400593696676,2628.049083648196
810,2109.940843357378,2527.4792115961673
811,2409.1611041954484,2377.6307454171156
812,1801.9185489910708,2581.479398669411
813,2853.333225188766,3089.549520306625
814,4261.570656541258,1941.4654663727517
815,3150.3079250784285,1941.7509373058188
816,2718.67084204427,2484.6944485954373
817,3117.7095815611033,2281.2824998715287
818,2356.910456979947,2735.1675226092893
819,2528.9229931726313,3432.9742276001
820,2563.3809695194655,3432.9742276001
821,2034.813874280537,2385.4967995973348
822,3207.8109904316652,2376.237980586412
823,2619.1407414021555,3691.2314773844614
824,3506.697326541973,1601.371393771933
825,3358.699988488767,3630.0471132531466
826,2732.4787734300667,3405.0109980574066
827,2439.8872578913906,4871.931830192157
828,6032.993754921226,1236.8302376514239
829,1577.0041488780994,1677.454639475427
830,2705.687407462238,2373.6890940517155
831,2743.58040193965,2886.2712377763014
832,2177.744732503667,4894.107618967055
833,2716.2718954525512,2302.856722307018
834,2436.9775378106297,2036.1151810389479
835,2105.778181733096,2155.9076625907596
836,2358.507713462852,2083.7400750708543
837,2052.8947591185,2441.306687801235
838,2220.182542002811,1805.0822349209188
839,2191.8715767960452,1898.5625381898494
840,1973.1038476440717,2452.8207699173768
841,3963.3072172675347,2581.6649754952173
842,2248.5646372882265,2563.3182888170586
843,2099.0202679800605,2194.8899670368696
844,2531.05251062215,5114.721791710821
845,2330.7801721630035,2111.2999827401445
846,1983.2538825783095,2335.763773861025
847,2146.7396983888266,3340.9725152110163
848,3260.5062258729295,2557.796425172873
849,2191.762455460432,3711.229130227577
850,2601.1894954449945,4716.141463603152
851,3640.0694903247527,2130.3120111689013
852,2823.265470496195,3564.578510628557
853,3138.3548804127977,3270.25934046544
854,2131.7400932933015,2435.224256760935
855,2249.0588798123417,3242.7922516487283
856,4114.287079474604,3380.006398776341
857,2193.1194798599663,2040.3302718496973
858,2207.578900783001,2276.400255814885
859,2322.002093850956,4053.7014692861767
860,2216.0569833403697,2613.6003857357186
861,1978.599742277614,2651.548612090113
862,2531.6679595222986,2038.0382771172292
863,2741.432110438679,2727.3336555075866
864,2494.00352603222,5653.31513207885
865,2697.9481370537774,2373.9856164304083
866,2519.7509178107593,2000.5696341306793
867,2731.9940089673514,3584.5247637541916
868,3285.890293464628,3584.5247637541916
869,2039.8417961836844,3119.2397637961003
870,2864.259441975041,2090.3876893609986
871,1827.5768481814966,2903.829026984197
872,2771.8621462537176,5063.331760634197
873,2583.9710004657004,3309.3772600343314
874,2642.0637362062835,2096.8012616849846
875,1920.4663185449926,3245.2897376702786
876,2407.0540017143076,2276.560925235254
877,2004.9552430244748,2047.6216496175025
878,2014.708596317393,2817.004638214224
879,2454.9899333519434,2085.6429623846534
880,2282.7273733781262,1885.0992015179377
881,3414.9856192800153,2254.826018833537
882,2113.8705099942545,4440.246970193862
883,3434.1880757067397,3526.039939988499
884,2299.1122689938547,2077.0308059131094
885,3925.5790653598324,2125.6872632821805
886,2334.748971704007,2699.95063493071
887,2306.091253290799,1840.337199480542
888,2805.4244578423854,1840.337199480542
889,2112.9727757968076,2866.5639093002774
890,2522.9245117012315,2894.266021194001
891,3868.0806682359253,2068.5007467471014
892,2268.2367696701076,2671.802781307294
893,2868.6952591058157,2307.634124993333
894,2418.250367564276,1980.5318469789072
895,3231.360927747686,2292.628805890698
896,2323.184407427355,3152.0284486904457
897,2992.2269541632713,2837.5589371678857
898,2145.8200334053486,2191.9005510992465
899,3253.4774285111157,1737.3182316768784
900,2321.48682546865,1584.0664300006056
901,1944.2151334717073,2926.2501380462436
902,1860.895560103513,2460.169316282362
903,2147.498853749398,1968.5725318950422
904,2494.226510879699,2472.7742390228054
905,3371.0381854688153,1901.3740058679577
906,2312.3639321736646,2401.4053617046216
907,3398.835295887207,2814.031297814542
908,3334.996023578492,2530.8863944727955
909,1781.2859737720898,4463.763707194574
910,2064.921983381968,2814.031297814542
911,3206.6119518349105,2133.005070020553
912,3483.7288785011883,2009.1363177446954
913,2965.7262127829763,2392.0025569890195
914,1762.7590149049643,1996.7176185723206
915,1898.490371689681,2511.840362714439
916,2258.320839607668,1975.6920802246684
917,2123.793939589862,3464.4291361079704
918,2918.684833959755,2345.8898155037386
919,2405.743618530262,4920.178217990634
920,2613.385002707631,2335.462813583247
921,2500.634856430316,4249.776582851458
922,2595.624438712984,2302.182182350332
923,2185.422512462574,2317.542029932957
924,2560.032001275448,2222.2628289223444
925,2343.173402848873,2222.2628289223444
926,2577.6051950404726,3663.913864068111
927,3020.222363633338,3517.7571543972545
928,3854.5101619191596,3425.4327690501764
929,1889.5268399769907,2612.7057278106704
930,1778.3281571930522,2616.284647989407
931,2083.4057962716774,2467.880589804726
932,2060.0469127649985,1796.9026132041897
933,2100.865452497974,3102.047075511045
934,2316.0091250605565,1874.3052258418181
935,2240.917293711958,2924.4591958436667
936,2039.845275783257,2068.9168898902344
937,1784.875326326131,2257.1710822574773
938,3484.865188161877,1999.199306515092
939,2345.9816902012617,2171.633300629982
940,2131.5685630282123,2904.883365612129
941,2146.207891568536,1899.3166818143625
942,2051.5590819373497,2256.2209345429496
943,2701.110120348952,4393.06172566589
944,1934.6048127741335,2791.9384075955545
945,1731.7653284483072,2200.765141071196
946,1879.6960549871396,1732.8476344236035
947,2349.8968725541467,3439.8779200269637
948,2418.1787572609906,2032.1315382040873
949,4683.536201110117,2703.762219261068
950,2009.1502754001106,2388.17665664473
951,2270.9837702595655,2105.932324759107
952,2018.8542218109144,4163.648027286887
953,2531.373210570339,2217.1217876493465
954,1757.0344207044996,2206.1501686858624
955,2318.953151665007,4400.476881657599
956,1747.319164450011,3292.5214448491083
957,2665.799044093577,2099.410059510416
958,3503.423458469144,3590.936787704208
959,2406.9031744239132,2909.459069673959
960,2309.290063039129,3381.4787025604346
961,3219.1599001841255,2405.706595952757
962,2993.655372668392,2017.6084793047157
963,2370.6958411242313,1788.2387235964318
964,2124.436506643004,2155.1117721267096
965,6449.844592142516,4691.146547587021
966,2474.286462232336,2530.8452189044465
967,2780.1771498740236,2356.847870011866
968,5925.7346840074115,3455.8884272283053
969,2354.604455052137,2498.9332190954865
970,1848.4642088792712,1915.8506239257763
971,1833.920188669881,2695.746698101734
972,1863.0607937821078,1872.0791363786418
973,2247.2632041637507,2075.052153678656
974,2156.433645094491,2837.610424137062
975,2130.2882602456066,4716.695301465372
976,2062.7086419116868,2146.4068308941896
977,2430.7727897767245,2158.1281335569233
978,2031.5886621943127,2281.453097411961
979,2081.1193728618964,2093.1988670307405
980,2085.285561161889,2652.1376246311656
981,1898.3272502235932,1911.3638525767485
982,1915.8757760206677,2241.0882404753693
983,4741.268189957516,1543.750519740211
984,2099.5741037542984,4262.90967658488
985,2424.326597048692,2355.286946006921
986,1838.6027174174872,3428.300671994074
987,2748.621854863312,2786.8219255996046
988,1468.1693719935643,2909.805627291456
989,3040.420414636475,2482.782564708804
990,2277.356519832124,2993.1298507294864
991,2006.718940259556,4466.6907078118165
992,2062.0257056182695,2231.3989366613096
993,2265.0269599143144,5641.3262426570855
994,1665.225228375253,3830.3072418853517
995,1939.159704430781,3481.2468667548615
996,2322.428548583808,1943.1770026380468
997,3927.529207002701,2049.100834804734
998,3013.8166143382073,2142.663555061248
999,2187.2254601712857,2642.235394074631
1000,2872.779919985716,3454.7360985032974
1001,5965.989583695818,1904.826374468014
1002,2932.636021144355,2665.043652306341
1003,2849.2861391994775,2292.050360729925
1004,3550.648036456121,2471.36706000755
1005,2547.2845700640387,2367.751867605476
1006,3213.9394322116323,2258.7659674534816
1007,2222.9228806935025,1931.2940164607667
1008,4109.0564567278725,1970.4869614224615
1009,1756.5622303250816,2275.560918584213
1010,3574.3164874169133,4432.661139109533
1011,3470.0626930063736,2059.8163187251116
1012,2826.9718047098413,2127.7698761076267
1013,2407.06967194582,2481.8305815568087
1014,3052.757519612186,2011.969467035168
1015,2329.050963691323,2833.0255433431175
1016,3379.7598058446897,2036.0446952958616
1017,2304.483660100945,2404.351643332181
1018,2142.616465989645,3975.095918712649
1019,1894.7110200101197,2193.9065209094942
1020,1726.2846974534511,2352.703713041322
1021,2018.1122314918439,5411.71401897976
1022,1718.3629264457986,2110.086837984893
1023,4101.31385933745,2063.5219698266137
1024,2375.2537677834366,2621.561547976301
1025,2072.091898884432,2345.7578353837225
1026,2425.642767529184,2565.3836329334167
1027,3418.823620906461,2365.021497147646
1028,2289.396197516964,1864.362870577573
1029,2753.768533651914,4041.288883209196
1030,1996.096532229129,2064.156444983152
1031,2182.276587438929,2324.8905215687237
1032,1644.0547558874023,2881.877693814642
1033,2747.1782574410563,2179.5344495506897
1034,2586.7750083546885,2283.6263789138934
1035,5809.598853977156,2212.439270039795
1036,2773.74769443008,2191.7185295793447
1037,3435.84199411395,4152.538925366795
1038,2297.475588266646,2557.390648606371
1039,2573.076843355468,2325.5014681358616
1040,1860.995590553393,2655.523425999624
1041,2402.7879544983734,2181.1590282321363
1042,4159.824602315431,3550.272918099477
1043,1813.898378981618,2408.5012224040165
1044,2314.1811017918067,3440.9197458247013
1045,2142.4327704921875,2324.1264590892533
1046,2465.623146159205,3723.2614528816143
1047,3169.7653750338363,1745.1219717593715
1048,2136.3959432969336,1652.7944946949374
1049,1899.5201425148687,2602.6558850300667
1050,2069.509424064101,2638.550176439197
1051,2529.771033140432,2656.9645004979875
1052,2133.498119339778,2700.1313905616594
1053,5218.640122336752,2241.145694267147
1054,3274.057332713559,2023.8264342961484
1055,2390.1431715009353,3090.9310894725786
1056,2758.848555097434,2254.6878324180275
1057,2363.052738558423,3762.4770617774498
1058,2607.8224724625825,2703.2447558301037
1059,1891.0627251449944,2270.9403799679444
1060,4030.346007291738,3004.778839782838
1061,2728.272725931748,2220.6574850710977
1062,2634.224944867335,2197.9772724406976
1063,2114.1833176717114,2173.8424979554247
1064,2848.38836769024,2588.191852072092
1065,2178.2913065968314,2268.2760927735803
1066,2701.7920883567454,1731.4122944526273
1067,2386.624800945762,2255.790194540929
1068,2213.4197758072487,2197.5040461005033
1069,2361.167232009317,2663.3975074629684
1070,2133.5652887584674,2008.352903498117
1071,6092.364159871542,3023.313057645916
1072,1599.0728311378018,2058.732817432149
1073,2046.830598219658,1876.562891480268
1074,6184.741446321913,5326.563077297956
1075,2295.5478473936273,3244.8569377860454
1076,2994.365510665765,3056.182564543619
1077,2370.555205338683,2637.2350897797555
1078,2690.0990100809668,2315.950581039444
1079,4229.816813105721,1980.6443206501906
1080,1848.8578310710943,2292.593428582485
1081,2633.9785007175706,4623.133836070153
1082,2035.8318718840892,2253.0334127391825
1083,2290.8841733830473,2130.9546015282676
1084,2551.7307421516784,2551.53521570487
1085,2606.5116290036126,3713.9891005286795
1086,2608.32720719357,2443.791088592764
1087,2600.419788774583,1864.786362512282
1088,1993.3984790442296,2263.3909823248623
1089,2375.725777574977,2531.333310486837
1090,2110.614108457608,2639.3979959051476
1091,3161.728471942643,2310.864569441664
1092,3172.113382530964,2825.4673209526945
1093,2581.588614595552,1738.5248622615686
1094,2029.0210436771088,2087.637477818983
1095,4989.794538850471,2683.811033112509
1096,2029.224648860758,1988.1168071059153
