,modelD_lgbm_train,modelD_lgbm_test
730,3047.0574375851743,3490.2468650995143
731,3068.7309690492502,3062.444324030025
732,4669.636300885612,2379.2434492764123
733,2942.00807971355,2596.874169913169
734,4625.984919756907,2073.335873338984
735,2242.8429973460616,4790.848767126059
736,3321.702879439145,2915.5490359177284
737,3866.5012476503625,2257.6009850156292
738,2102.4385361708273,1914.1686023089005
739,2028.3679125834233,1907.610589720923
740,3024.3961536649026,1936.5158901834707
741,2427.4021119096424,3909.9957409594813
742,5166.244517816332,3966.719316435244
743,2165.479978464249,4627.029436940972
744,2166.4408900100493,2835.5629038418965
745,2164.4807429188863,2376.3795028442855
746,2642.1687094913823,2093.4441417085027
747,2152.142449441308,2131.494093987797
748,2247.186795932015,2090.715286918582
749,2403.595567502605,2449.1540304361233
750,1847.8694862185773,4696.963123451451
751,2167.576049815188,2187.5804493784713
752,3052.1789808305302,2701.2160057172823
753,2375.8253392616352,3338.2537471939263
754,3161.481820274725,2586.3504495301336
755,3607.9878814687513,4679.478607490839
756,2928.4149629819653,2389.013357482886
757,2120.4922501295414,2272.7996264041353
758,2351.728711072167,2089.110277201842
759,3050.989018840871,2500.869400906934
760,2638.8937555293373,2419.9362969814947
761,1914.0775435166695,1814.8725989688196
762,1841.77099175065,2157.6024846649634
763,2913.150199071925,2839.869259936249
764,2381.6550103229724,2912.843173280343
765,2689.926233241287,2469.0994065702944
766,2300.4160485863504,1889.3875658866025
767,2216.5129146923273,1790.9048144653818
768,2363.8089721285064,2976.40739451216
769,2072.266033338501,2758.874819691177
770,2147.2199419716103,2699.4744846641793
771,4776.342377318148,2375.774948248095
772,3188.896319848519,3081.4879724577413
773,2200.0849405456584,2266.4748205493415
774,2277.643343664852,1900.5756066820722
775,1850.7322955256616,2577.9071046091194
776,2350.855346383079,2950.7111355364364
777,2294.1217845945116,1966.421507681732
778,3066.8134084034514,1838.766487828362
779,2282.5886338691466,2783.0186507764924
780,2295.4848245826884,2542.5447192198462
781,3278.7643442695844,1887.7957329777084
782,2578.4227812254535,2921.954336653535
783,2102.73307642248,2211.535581367376
784,2031.843054165674,2225.3290710573665
785,1690.1146128436283,2591.5324719978007
786,2866.0566022196163,3317.9702570958907
787,2097.783721416962,4224.701732199794
788,1683.036091241091,2504.219494106617
789,3751.2986533917683,2119.6442695040523
790,4651.835368423609,3587.5548566523385
791,2477.0384862203578,2026.3231573251062
792,3267.3253976906335,1876.1651500252137
793,2048.530806225301,2031.6802918935111
794,2172.0824401300365,2091.00154905181
795,2825.758040102495,2073.241113283847
796,2897.7441647566448,2513.601435377705
797,2305.3066610125447,3157.6184882387033
798,2243.675339069869,5087.278403611199
799,2273.244920655511,2870.8892886902586
800,1975.6267160511272,3511.2339218426487
801,1928.249031020804,2213.551689830997
802,2785.405545943705,2471.996604368554
803,3629.833579133442,3607.998790239
804,3869.281498103193,2025.2532920157798
805,2270.638220973789,3539.6586852559826
806,2303.5218265227495,2154.802184812323
807,1976.8466975503384,4950.37049060348
808,4268.745712548916,2695.9498686215547
809,2129.0190281436076,2591.8672171098874
810,2011.0571433503703,2178.0645170358034
811,2172.15168814057,2438.2739278022464
812,1907.0395172869848,2535.895393503621
813,3115.783682820786,3026.450293717611
814,4445.977552587631,2027.7009711439364
815,2753.799007793302,1989.669298946295
816,2884.310531204971,2700.059066919804
817,3105.915674181212,2200.3878042379847
818,2188.1271516629167,2877.985625190079
819,2682.508748748975,3478.591785667309
820,2450.6593026525097,3478.591785667309
821,1969.6429344868795,2426.336151445127
822,3281.772947677014,2616.7008726449076
823,2752.8263813763047,3653.5121574972845
824,3361.562836458861,1552.9311090000806
825,3332.691183783291,3480.507988472897
826,2730.0467486368657,3484.9644808297353
827,2302.69667522792,5071.667091649031
828,6043.248110469298,1344.9617504204393
829,1717.19817219274,1502.5988847570777
830,2942.0215942795357,2211.862950488503
831,2741.8284211294026,3178.946358502505
832,1865.4644752743325,4879.912013363102
833,2996.033761811027,2557.9273440877614
834,2422.036838974839,2157.8224106809826
835,2031.2843257603367,2185.636129342981
836,2123.590452462469,2161.766019505713
837,2395.4737792747874,2376.3994695224596
838,2229.459459288642,1866.485018013854
839,2199.739856768786,1823.1522248586261
840,2121.9409269551484,2309.3145947036537
841,4010.8623983257066,2538.088618595118
842,2137.9642239892883,2601.7728628343316
843,2215.6253771746146,2650.493700487158
844,2207.6650268024314,4764.890820554033
845,2226.317375672738,2253.8302718955283
846,1949.6760786311586,2664.8594596254406
847,2250.7672898331252,3482.628703633988
848,2966.9060217021347,2475.5179040468443
849,2172.493533733255,3367.3575663792244
850,2442.962953681555,4448.830560422841
851,3413.889576673502,2219.4811958604505
852,2831.604324664619,3498.661391967859
853,3392.7293020605416,3256.53554501879
854,2305.9274020793755,2413.347249469375
855,2099.316927636187,3237.8184939555085
856,4002.375710292359,3348.7231081201253
857,2234.2923810907228,2152.6055558526464
858,2581.5363268706105,2364.3042462952835
859,2245.1845253520983,3923.5456916489115
860,2166.8899279069037,2680.178876775935
861,2031.9738341403208,2531.705404636342
862,2336.226157130752,2047.135602935541
863,2582.085574790329,2529.0580713872487
864,2681.1128665014353,5503.572978913411
865,2548.4043240635287,2244.992686424249
866,2456.634835541797,2066.193845796878
867,2503.2058457223557,3432.8389623974035
868,3153.147424793017,3432.8389623974035
869,2020.5158368410614,3092.9461330857366
870,2912.750496647623,2019.8626013389621
871,1987.927640526513,2976.5513938662825
872,2961.8782810526486,5170.512997669872
873,2529.937447415063,3116.166154647127
874,2372.189652173918,1901.5043924638078
875,1953.9393415797945,3494.467746675343
876,2797.8446717617126,2300.1527426113853
877,2182.9176654455046,2045.6051474409821
878,2010.1319953042891,2709.583647028782
879,2558.929841728615,2100.6738594833614
880,2348.485511419308,1847.9578165247608
881,3283.4526987702334,2212.377811436944
882,2114.4959506358605,4083.2087198126733
883,3263.9362246821424,3324.46918023286
884,2223.1641810336955,2203.112029641319
885,3751.323443065062,2197.38169647385
886,2483.455207839079,3004.3769362311227
887,2454.956076412801,1983.6307065719382
888,2956.157161264399,1983.6307065719382
889,2100.6023264858613,2726.251626279517
890,2442.7221372775375,3322.5233661126995
891,3254.7436371273093,2161.6726408022723
892,2751.386249823454,2587.799903472147
893,2889.6206929738555,2400.410761847176
894,2340.3502707769426,2044.402817676969
895,3844.428930663556,2279.945275827736
896,2367.088344814829,3218.5346700947416
897,2847.224179232034,3097.0702847418625
898,2107.1555815207803,2378.8410226905835
899,3267.629717596573,1661.2395300568326
900,1903.250302333202,1719.0758232137644
901,2107.957521526422,3112.4042304054337
902,2114.106045673217,2415.9065409591653
903,2366.509921111046,2069.1240984049487
904,2569.5100878084927,2381.7081604618716
905,3387.733435196395,2044.542426647443
906,2203.245635645452,2265.540234141238
907,3346.2393570627187,2942.7608052240466
908,3319.641985534076,2644.6672519457325
909,1862.2743424914486,4218.971232077171
910,2151.146396146112,2942.7608052240466
911,3079.189067908548,2298.7666955133386
912,3202.5776209496935,1958.1330831976702
913,3044.525346167688,2231.469328110011
914,1780.0127749568219,2274.0096709598674
915,2177.693706412978,2559.7297398481714
916,2536.9717080576256,2031.3267941836104
917,2228.1960519802283,3242.6324697236983
918,2738.4467730593974,2181.5289792978915
919,3297.103170717338,4896.968768459087
920,2561.538935645772,2216.868677129919
921,2266.064133544662,3731.0837013127516
922,2599.7746675128346,2450.446497740972
923,2465.175397746923,2192.5677719339087
924,2546.096662341276,2305.55787098887
925,2414.0644728483544,2305.55787098887
926,2959.9572265464794,3529.723196108007
927,3051.0003848073557,3308.707827128139
928,3988.316080256583,3078.9558145599135
929,1827.8249024347194,2492.9571450366675
930,1822.8342572513259,2420.9203527408326
931,2231.960672085456,2597.2807324998876
932,2127.967167640104,1903.8069915149986
933,2128.463692093482,3585.3525580697687
934,2419.060498739567,2120.5110029739512
935,2351.253695497999,3022.253879883232
936,2224.8233427990526,2246.1082476940983
937,1868.2605638100822,2258.5162784953186
938,3229.656045688207,2213.824314050883
939,2121.7842154758127,2975.6290836163366
940,2241.8506512579897,3181.240656990959
941,2318.9576238912596,1797.6627684130003
942,2344.5281366276413,2292.81865892926
943,2409.4267664426843,4174.570987798374
944,1985.3591818374916,2845.731408521211
945,1872.8814666488393,2391.6238107152603
946,1877.2713693546611,2121.7226648001606
947,2837.4900525257067,3522.8341217087736
948,2569.42973330198,2311.4206182825587
949,4861.071687053924,2780.890562435462
950,2155.0536664771735,2100.0823961010274
951,2405.4491891709054,2138.0665387151785
952,2078.1637904248464,3890.2460778689433
953,2353.0730497137156,2149.706798575845
954,2060.1690339106804,2595.243905803757
955,2236.731028856444,3949.7540959418875
956,1836.023895452497,3500.0441972028175
957,2776.2976445453965,2041.6621090104286
958,3530.9139605009345,3425.309511920136
959,2947.314828269727,2783.3761022098843
960,2259.5944887004694,3211.378833693002
961,2863.130035742558,2674.3056924153993
962,2858.6535215935905,1846.4340824460069
963,2246.653219697925,1748.5718805080178
964,2151.545439951538,2217.7156702210277
965,6015.749947267811,4101.402763233626
966,2391.633725629748,2565.54955743858
967,2915.4866336067853,2445.37113900334
968,5250.589404575237,3432.2322841023283
969,2342.150235980943,2688.0935632629435
970,1800.6054793344717,1981.2137926157998
971,2056.2470839945495,2630.8261449642246
972,1787.1026773549333,1962.7426459627666
973,2230.702154531369,2008.0544989666832
974,2060.2246857928885,2902.976237646041
975,2125.205266176452,4705.086190334203
976,2213.2000132489416,2165.437787746681
977,2440.055881782624,2161.4822783422032
978,1959.4891025795764,2253.465804632556
979,1959.7098758300867,2253.462846962817
980,2213.595228713779,2464.7659435671135
981,1661.3875802743282,1823.7870507470434
982,2145.734142829591,2038.133567023465
983,5465.767234075785,1731.330952996536
984,2076.0992340888474,3992.572155262449
985,2263.6171899948563,2375.6970019531122
986,1844.4073179216755,3335.3007398466916
987,2711.051076651148,2722.276834831226
988,1754.5317078535584,2971.2120274112217
989,3355.657986508479,2447.6220697185404
990,2183.039510206406,3128.779147218886
991,2058.4364572431,4343.925756058513
992,2288.91328187803,2310.592130765713
993,2228.761031321462,5402.771821228777
994,1618.7662235838939,3560.389358874916
995,2210.9990378718635,3680.6780692729726
996,2197.8203943189983,2008.8968380500028
997,3776.2829425748423,2036.6752177856451
998,3022.9716594771826,2178.364604660396
999,2322.7351710899047,2447.5953673414483
1000,3113.1764652940487,3780.862634419249
1001,6112.203936290214,1759.943390950893
1002,2674.639580972432,2619.51905084483
1003,2970.3824542372104,2607.5081247271455
1004,3322.542081532061,2372.6837760862886
1005,2670.0090021481064,2302.8856919302225
1006,3315.9294486466215,2030.2236072229232
1007,2434.7630859258834,2526.7389949673234
1008,4244.530170230608,2050.238307552162
1009,1979.0840273618016,2271.47985923577
1010,2984.447755231432,3922.390362596406
1011,3219.9406929504935,2114.148612978707
1012,2842.857279987756,2228.309487864649
1013,2128.0064256762525,2267.6010724593893
1014,3335.5039187254083,1836.2016701247285
1015,2339.3275364838514,2717.0209652094895
1016,3553.044383856547,2123.9175365066076
1017,2790.0902570695516,2560.5615079173067
1018,2259.247836515557,4305.031327749313
1019,1798.4716203300345,2230.090190185911
1020,1773.6099070724388,2469.7976424487
1021,2108.1987646721427,5457.930435775661
1022,1794.1414450945153,2076.8668305281303
1023,4165.047208353915,2282.1190836795113
1024,2535.3089292230634,2923.125715951347
1025,2101.9326089793744,2372.1914463429016
1026,2137.516766919123,2802.0383733074113
1027,2865.1792064998203,2164.9653397779016
1028,2138.575096999686,1984.0237071795862
1029,3056.943209715367,3395.526072544082
1030,2156.0999604258027,1953.606214250396
1031,2133.588340164109,2257.197195975731
1032,1769.3036025751953,2842.883110141642
1033,3025.8782876144446,2342.3298927547967
1034,2564.087601699352,2393.5522165403495
1035,5299.797789161212,2196.5726057602506
1036,2792.26104000726,2162.1605914264446
1037,3342.4308439706265,4070.912899233897
1038,2920.648882268883,2684.9610310497824
1039,2357.274236932046,2518.0522218490537
1040,1802.1127884920818,2635.732812525981
1041,2576.389887385237,2145.7894648929787
1042,3871.735345423084,3553.483046101853
1043,1956.0271524399443,2403.990984220848
1044,2441.7028083493115,3411.0697227451847
1045,2229.1031492225425,2122.4379785321235
1046,2648.472644001185,3285.9478255089125
1047,2893.4071172014883,1781.4469263424849
1048,2265.160119260964,1807.5667166889143
1049,1997.3884669959812,2790.8182467584766
1050,1919.3712601671336,2715.5782232585543
1051,2450.2013270954635,2733.775223402396
1052,2346.1505296064843,2496.347899754378
1053,5222.826365315295,2161.74597305848
1054,2897.8336393406926,2126.639140978331
1055,2282.9384005587863,2956.9114847576866
1056,2941.9678800738175,2223.996543796525
1057,2201.4761351654556,3667.7536026816597
1058,2673.8033526280437,2916.611179914735
1059,1876.3213050427096,2424.2475968676063
1060,3710.067146913322,2745.2237762242157
1061,2577.6156461880882,2549.2152676141122
1062,2594.296313339601,2105.8737745732137
1063,2322.5224244280416,2108.258497093441
1064,2777.6129806778195,2538.8940134390755
1065,2323.5677399491997,2118.9590876176626
1066,2748.11813018839,2033.6196806587727
1067,2231.752077167479,2193.154396516407
1068,2185.9907962402763,2107.6337211346954
1069,2254.437856273722,2375.970441027771
1070,2235.3164735427504,2179.4247552392167
1071,6132.327500005763,3150.230169068613
1072,1591.5222780631887,2402.959987586507
1073,1997.2071645964852,1739.7629547393215
1074,5527.156961597197,4937.984880554629
1075,2151.701166213321,3229.612942608087
1076,3060.7462931195737,3425.894078506991
1077,2734.657557362191,2804.6784677847
1078,2529.638006593678,2372.2285510857073
1079,3934.7513448296136,1845.1646646813315
1080,1787.6287824807985,2442.108746472826
1081,2777.2342913256343,4493.991318718706
1082,2215.929297378792,2278.8465111490727
1083,2603.3914495099316,2125.595680164066
1084,2516.0499750144063,2364.999545590927
1085,3091.9635436882145,3425.4038935190647
1086,2801.4259545549794,2187.009179301921
1087,2374.4600563039094,1864.7284228674835
1088,2136.7039515800784,2377.254199357304
1089,2370.710164875925,2186.4106201566638
1090,2051.876744917332,2842.2998408604494
1091,3693.2292657406892,2375.1074964647955
1092,3051.0613016266952,3029.3756625176184
1093,2338.5629513712865,2010.1051547341842
1094,2019.059431917402,2406.3073316788286
1095,5563.277848171251,2764.73585976553
1096,2561.1876403100864,2122.5677375996893
