,modelC_cat_train,modelC_cat_test
729,2948.2296178172005,2865.15230819448
730,2904.8708701240794,3676.841637557975
731,3413.83584288275,3035.0964749515265
732,4944.654111191763,2690.346347573558
733,3490.0044039618388,2680.7582184341436
734,4069.9371012885863,2337.7100144685023
735,2587.9708441836788,4608.210881319111
736,3443.1596487469924,2814.7733498167713
737,4062.1623135917894,2102.4227039247135
738,2213.1523948370027,2136.778438745274
739,2164.8634429670883,1917.4823881377947
740,3012.2260242958814,2155.121218835753
741,2550.3034494620633,3627.3064895304606
742,6175.530784461309,3733.7144263153364
743,2284.972417457719,4566.9155669600195
744,1938.924834181745,2930.5691396191396
745,2301.7465313355774,2586.0596153287565
746,2517.3164961510465,2647.1817565915317
747,2284.7299497888002,2120.5810890893817
748,2480.0905633736943,2170.2619271612075
749,2170.6503231295055,2427.8269435656794
750,1669.4188167982045,4363.880264300644
751,2225.2814179294687,2189.0642837739174
752,3252.0270773255284,2575.828418903528
753,2569.076093113543,3569.5075946106654
754,3153.8211023763797,2567.539699805713
755,3297.9377608249215,4671.3709092038625
756,3084.7223908204896,2355.001304181802
757,2073.8894436619166,2419.842297055032
758,2297.8781750653884,1978.5160746473211
759,2907.302992713245,2201.7102066544785
760,2353.4377920888155,2290.324059622103
761,2093.580146010901,1820.4056450418527
762,1918.1529855248996,1831.278996209207
763,3206.179790685668,2784.1149727117736
764,2313.1855410842513,3062.7156453112048
765,2548.4564932904204,2061.6206255461802
766,2067.6941174117233,2007.443510267855
767,1765.9440325112948,1616.8442500206709
768,2445.433170489608,2919.516181141974
769,1995.2854303434415,2458.297983195384
770,2459.1391893350924,2632.3674337784314
771,4185.263409212316,2635.6588549367843
772,3537.6948739704303,2820.1421692238596
773,2140.5316830392667,2377.4942198835183
774,2249.4032223021536,1803.6713305448368
775,1962.5005384684614,2488.3385920639016
776,2424.3764242632983,2791.3116052850887
777,2299.53151947116,1618.168216238174
778,3056.826207444891,1940.8850130315816
779,2352.1584536392875,2729.4242304103045
780,1875.5066339079053,2627.7770683943318
781,4054.8525006188333,1845.613811206628
782,2621.193177170606,3038.3056448737175
783,2172.9143842217136,2555.0295650546595
784,2056.289164009129,2465.541558009595
785,1689.5819514976115,2593.6877566752946
786,3603.2973681299673,3958.1471829825723
787,1988.7793930379498,4096.049901821712
788,1512.0916173263633,2547.6591230921767
789,3476.829224133533,2341.7371423631425
790,4426.945465596855,3475.0504561488306
791,2481.8918266501973,2199.9128721243146
792,3862.395228830739,1939.5858444576006
793,2079.015723284999,2165.8822079932484
794,2538.1446105805353,1957.3006468163221
795,2460.964156552322,2091.0092292365343
796,2643.99066145653,2576.050809750961
797,2440.1360447987545,3083.088615512286
798,2464.248164783208,4414.065737813003
799,2418.566811588118,2248.832875048848
800,2034.7982674578247,3121.0632960942653
801,1854.6813004787546,2419.2957955693737
802,2750.6506212461713,2074.102655685896
803,3746.5546321661473,3778.7248876333165
804,3765.687482380164,2049.199702526354
805,2228.874181335456,3535.124588129732
806,2773.3288410553096,2373.1236097699466
807,2005.9507172903598,4958.230788505421
808,3796.9968928456583,2389.742026042017
809,2339.7238970614926,2512.830638592041
810,2215.691269441471,2698.6617710773103
811,2334.6531772851467,2409.3248461757016
812,1613.8807614911466,2440.6903230286807
813,2502.2725578427526,3100.9653360489374
814,4868.637356830664,2074.360959925188
815,2897.2289052582732,1846.1527323375594
816,2813.2189483711936,2258.0048118360573
817,2908.532160064695,2013.2048530021857
818,2308.515313700872,2620.050699875935
819,2503.1838356049725,3646.599383072723
820,2481.201944316443,3646.599383072723
821,2103.032936398431,2691.653709662872
822,3270.819941559804,2253.6362745498527
823,2490.2397799737428,3265.445361745807
824,3796.945253563068,1546.653754023791
825,3430.9096416053744,4013.6237472044586
826,2857.879256298792,3598.104059508777
827,2482.2364895437513,5536.035127851643
828,6700.462825833019,1306.0599639710736
829,1598.0384635845203,1164.4546981016706
830,2877.1144589118417,2622.133385913142
831,2317.9811665196107,2864.221401687978
832,1718.4386860820664,4800.390894728641
833,3093.7161037357964,2439.5142938553267
834,2492.4928155979733,2119.5949700440697
835,1901.4461172721012,2104.959182388654
836,2018.1605962772512,2112.642995593177
837,2316.4072719634196,2324.8331288807312
838,2344.569296217464,1797.837475670302
839,2171.258912684464,1811.5275460827445
840,2108.1935402084773,2358.724818239635
841,3721.936249471073,2774.089396211942
842,2271.6953196062714,2607.737261610951
843,2140.839187438456,2599.2054526336283
844,2496.6948856859913,5128.26405670558
845,2499.5301328954974,2312.717645987187
846,1786.1880543413242,2419.252075219478
847,2109.6011949900444,3351.4455897592497
848,3498.783033109195,2466.9660318434208
849,1968.3691846967527,3815.8585279264576
850,2535.226942919522,4528.066292136629
851,3398.3856082269745,2353.6831572637016
852,2958.937225422606,3689.067448985673
853,3145.086909038347,2807.031303842214
854,2293.1305012497933,2555.4385025796114
855,2659.794563546338,3552.814451120043
856,4220.206390909791,3214.1039986109386
857,2125.536113531884,2238.7448823860072
858,2576.302486821017,2401.3860169681975
859,2264.8757202848324,4447.708541560018
860,2066.6615385678415,2767.976870575953
861,2035.8971759511055,2553.6088308904705
862,2338.056222788975,2244.7025141378303
863,2895.3646441758206,2468.6663664729813
864,2529.3829252790447,5482.0091202458325
865,2821.4396294808535,2485.2335214123154
866,2561.420741557342,2086.4743322653153
867,2382.4342315447757,3991.2403476977474
868,3355.0991190401564,3991.2403476977474
869,1915.652315588151,3301.5886226794573
870,2728.633607515243,2054.4354616172886
871,1925.2989085737072,2706.806763276674
872,3773.745113417017,5596.098032915639
873,2495.711051107185,3160.027631647003
874,2503.7628947880526,2037.4452297764394
875,1898.4473960978282,3282.71778512785
876,2498.903223188049,2172.504310518767
877,2105.382857331393,2078.6856962153843
878,1658.196061504405,2735.779961773816
879,2923.0772686145306,1924.586377968768
880,2662.857681549737,1891.3552899605388
881,3683.0635122927565,2401.3330322528545
882,1823.1697195294298,4560.9732073397145
883,3127.967345601995,3259.661014929942
884,2435.3729953492025,1871.2600336918222
885,3865.5742280045715,2284.593630492952
886,2394.0653152171694,2878.391348063325
887,2367.8182213904724,1905.8064260381877
888,2958.269040117701,1905.8064260381877
889,2245.395749806772,2563.3484507979897
890,2398.551783908099,3211.3233797421476
891,3419.5259065626938,1923.9044469215926
892,2030.6229044365496,2602.640007532352
893,2824.117129785251,2300.3089212177847
894,2052.5017733276964,1669.0866817714764
895,3370.2692714960017,2187.977125006268
896,2512.973876058086,3064.7788743324368
897,3152.3118399799273,2814.8030059114
898,2053.4473727739287,2606.2695502106517
899,2980.546945180139,1464.5753240426725
900,2463.849950131846,1586.7160849505901
901,2134.33344210187,3316.523401211494
902,2002.5688896248168,2495.2716833290765
903,2325.992523124607,1902.4851693772157
904,2593.3635968610997,2348.8826988533756
905,3435.062242564736,1876.5788954858283
906,2379.431193996579,2539.826628100626
907,3750.567376029229,2936.134510963643
908,3240.253431401597,2365.882621347747
909,1820.3012273329446,4046.9421717095247
910,1972.9773230290953,3097.0103943276818
911,3266.5551441241323,2228.4105975419793
912,3193.3398187861176,1708.8769049551927
913,2368.407227291262,2524.1521628239016
914,1853.0103389805797,2178.081915445957
915,2200.2624516841543,2780.1280497235653
916,2575.0002635502533,1876.9508951113257
917,2312.4715347822307,3712.004569772597
918,3129.145910460228,2197.648967254218
919,2892.0782522468635,5051.824560781249
920,2266.8736866065187,2395.427423817411
921,2285.2627475956833,3661.123242881405
922,2699.877834189647,2308.4738752872413
923,2282.66669062364,2460.895843616422
924,2390.3197108968334,2453.1840618199994
925,2721.8178791763416,2453.1840618199994
926,2965.59477622728,3426.940224784953
927,3250.4801165114286,3572.3206216702065
928,4058.943443504005,3369.965906562543
929,1964.8775764885877,2304.6566334879813
930,1893.744859361676,2706.3083647882086
931,2005.5628846782079,2560.850120589127
932,2260.6172790784035,1795.9676085770948
933,2117.4595251628907,3379.516426109756
934,2346.210057452467,1850.1911170986368
935,2535.4496242355326,2837.5803495254395
936,2264.444809667879,2344.4644867125385
937,1964.3542235387154,2332.4287342567245
938,3011.9971289657096,2150.3343209339864
939,2404.6767585460125,2460.8464741520024
940,2658.3099878440544,2917.680620342513
941,2158.8738422852057,2034.7259120417832
942,2334.8255113352006,2461.992094269095
943,2479.354384705309,4135.43799797595
944,1849.1597355452463,3421.836882172725
945,1884.9087185579515,2064.3437017141587
946,1884.6368383015915,2068.8699310902985
947,2587.4996969959584,3978.136506708266
948,2718.3586089493847,2187.452411820086
949,4833.1859417186,2648.4928815711583
950,2215.2537502553214,2186.7465241842237
951,2100.8908868007993,2171.3942684218514
952,1607.160401975736,4112.941577710781
953,2901.2418410043647,2162.8085891315764
954,2373.6457157665686,2510.8326681761473
955,1927.653715119919,3346.099585587227
956,1726.7061243111762,3860.5239327180666
957,2558.276999968633,2062.0421503210664
958,3622.9315073874627,3288.3382204346162
959,2334.417942874433,2907.249854484473
960,2281.729544782156,3084.7223077472095
961,3383.023756222235,2414.3622544027476
962,3006.0168198483507,1935.6117215034058
963,2491.6098239036787,1741.1624893461062
964,1897.5627267043023,2123.7349770339024
965,5873.894003283441,4893.273294413555
966,2566.3923997249994,2643.1256415888447
967,2934.113703240855,2578.138734758572
968,5516.839793060738,3381.4317496684116
969,2562.490091951061,2386.5721464139087
970,1342.97646925814,1913.9546338575533
971,1979.095138669602,2900.481852747981
972,1842.8133377319466,1947.575622275816
973,2324.4941581817966,2098.6390385031777
974,2100.387154170411,2773.6012347387023
975,2230.3112353543925,4532.738313129553
976,1963.74368003982,2019.4504599529093
977,2348.8977325025903,2349.315014942399
978,2046.4706938844345,2322.877486970699
979,2344.1410322543165,2033.0096926172519
980,2137.473236398891,2810.075653963002
981,1738.1966009127518,2002.7933987244614
982,2031.282891739022,2299.251222383479
983,4336.125010166101,1468.6131821175213
984,1954.4838914767006,3910.389138486542
985,1959.5684108608862,2337.9214109091436
986,1982.8286687463105,3613.5529154330716
987,2899.8069176213594,3065.0563715815674
988,1624.819169967434,2953.828135022291
989,2806.7620459167106,2622.7010363023273
990,2443.900779958572,2830.8248379921924
991,2349.4151653071212,4690.872171658122
992,1937.0496241714236,2581.657787710622
993,2374.746012689098,5219.996309910124
994,1699.045752828736,3971.67288533629
995,2498.927991230216,3166.9206890149308
996,2145.7067139103565,2093.4447830355407
997,3734.063343692772,1982.2472395563527
998,3169.2271260044035,2219.361973304982
999,2281.420272040638,2361.9067407752254
1000,2774.30854429852,3441.266066059748
1001,5968.19554438627,1751.555280193718
1002,2668.9718873660995,2776.1832186642355
1003,2613.1502266494826,2722.5901124463576
1004,3674.3874766262406,2785.2237365063356
1005,2481.9661944273016,2336.2976731437097
1006,3226.0395296808365,1855.193136409983
1007,2252.7770704219765,2149.0216276108285
1008,4460.738580442139,1839.9671280909577
1009,2031.1034171241172,2296.6292018323657
1010,3058.8686741309766,3641.868299169415
1011,3204.9333142909454,2102.3251299278877
1012,2854.249673300927,1949.9910882661297
1013,1949.2423358230235,2709.185102383811
1014,3200.744632277965,1975.2493458097506
1015,2397.4372939557534,2774.0214009202764
1016,3664.0489992910184,1968.7519718248464
1017,2230.151264758988,2190.5790280300703
1018,1970.065758076712,4378.323986873045
1019,1684.3066060036256,2103.37316694516
1020,1718.3153190600979,2543.8592359390723
1021,2051.598612721763,4903.27404008034
1022,1857.8358138282736,2080.0633419628566
1023,4028.938319896517,2533.831412334192
1024,2541.524502774605,2688.6413043797975
1025,2309.814639996119,2436.120521394681
1026,2421.9915352583967,2836.659113893316
1027,3561.9668535672436,2094.2363801019637
1028,2469.6913239250025,1781.5576106231754
1029,2824.3013292361784,3581.9686302913915
1030,2133.1624463013795,2168.437862310749
1031,2368.2669908877892,2458.636156287456
1032,1750.7549878412042,3042.8268063468686
1033,3049.34566711942,2112.2203035449697
1034,2744.602850654258,2472.776431684272
1035,5773.609257481515,2377.172076587257
1036,2824.7328228522474,2180.3743386004026
1037,3578.3388108796544,4329.55002645435
1038,2736.184022246717,2714.457116068967
1039,2578.244914767294,2487.0092047166163
1040,1947.4533156706611,2873.5897022313966
1041,2593.479871920003,2257.8048282508325
1042,3493.566695889569,3180.199669033839
1043,2135.015686626052,2301.115024974073
1044,2317.355473139456,3683.193162294363
1045,2194.1122691691776,2170.25417876146
1046,2390.104245450104,3083.5617365738312
1047,3032.0600921851033,1690.045900587232
1048,2277.900911778923,1692.2136379690903
1049,1895.155897187296,2745.3336463394003
1050,2358.316419743315,2648.0283576549177
1051,2318.0042928004586,2981.762326967035
1052,2168.9818538613654,2603.6961439966494
1053,4952.320782217292,2409.0534879142915
1054,3321.439470636841,2148.1002172026215
1055,2150.281535747284,2981.659059282588
1056,3194.108903878371,2238.384583886194
1057,2114.7586593020305,3457.444081533936
1058,2689.3425831876643,2613.198222590122
1059,1700.2679267273666,2441.768637084891
1060,3898.6648008926777,2632.76267825685
1061,2734.7031327668615,1939.9903036724768
1062,2699.6490914295796,2209.9418115039252
1063,2255.150893504084,2196.266396515996
1064,2594.4766881440937,2520.6814466083983
1065,2577.4589961628467,2193.383826373583
1066,2472.2050523040084,1926.0889300180213
1067,2603.555461589936,2248.974492625007
1068,2289.624786930965,2222.9647719091854
1069,2402.491837694527,2678.3623053386173
1070,2250.3950142802023,2080.8146421885854
1071,6280.273274075664,3320.998337679158
1072,1858.5062802609668,2071.860822644782
1073,2316.11112380252,1786.5268125622872
1074,5716.346632260014,4753.268439936042
1075,2243.0491231015408,3355.545398151526
1076,3015.1738208660217,2985.9679019722134
1077,2748.1416134881915,2770.105541500384
1078,2932.028031019304,2277.8044827401113
1079,4025.7949009829013,1950.8384414429274
1080,1564.2475026187337,2606.167518821293
1081,2467.684605047037,4653.90733841065
1082,1949.79930888959,2162.2808998816195
1083,2676.81390346592,2243.18367890937
1084,2602.0272728576147,2391.665106321195
1085,3801.117629726139,3005.763294257713
1086,2614.9301404470134,2540.617408126585
1087,2346.326717549723,1814.0699333779987
1088,2222.5526877244115,2475.246607341894
1089,2501.328006094208,2427.4597396002478
1090,2384.4008417397117,2829.0221563378464
1091,3290.895817652496,2610.778198252402
1092,2893.8945768840504,2944.9036422804893
1093,2832.9530408262467,2039.2530104646055
1094,1943.971083403963,2163.423991467916
1095,4776.32872797102,3035.315250408962
