,modelB_train,modelB_test
729,3103.3680736504216,2385.056090259217
730,2560.058564641801,3364.9764176094695
731,3167.3840976142983,2954.7477942917258
732,4524.438770665412,2668.5449794783344
733,3458.3051106541398,2649.6701752261324
734,4117.894700380564,2103.30289785952
735,2704.275722943869,4876.106016822128
736,3115.8846057558694,3097.70878180702
737,3816.7130470504644,2201.0428661723186
738,2103.7265113355816,1914.0073677621772
739,2109.1318960208587,1889.5547515787985
740,2751.2282628434223,1971.0962396481598
741,2738.888766980607,3921.342164578661
742,5696.604431143911,4125.486715848502
743,2437.3253766999055,4881.081547921987
744,2051.1253870165733,2763.901071220643
745,2130.2504003875956,2270.5924729344197
746,2364.736403838442,2138.256147800776
747,2085.4478816043297,1979.1576646538438
748,2335.8541862394495,2122.0805467663363
749,2280.2510600552973,2516.350202398786
750,1475.9363577740844,4526.334857250754
751,2368.217415275222,2132.3250546707122
752,3356.8835708405563,2384.534114375394
753,2536.5030150046723,3524.8071410465845
754,3254.1912071663073,2450.2911290574575
755,3324.601560662364,4459.90998743781
756,2749.262582761283,2399.7373560884394
757,2278.0398664814466,2361.8381808116765
758,2253.6305897336993,1942.439635327742
759,2577.7200588941337,2365.7556418082286
760,2550.957769698928,2421.566203650348
761,2003.361976172744,1847.9558614354712
762,1851.3926127106802,1841.2087167361144
763,2983.2088994705223,2642.149670442162
764,2156.9699033431457,2991.8228036650826
765,2794.912620175676,2047.6793999703805
766,2139.057965560617,1798.6639981086566
767,1632.2795675607383,1594.6604174707877
768,2050.491374912934,3371.397225434978
769,1829.8506174266101,2663.215367911717
770,2178.65952646381,2536.912876528257
771,4519.022169826831,2903.694863584279
772,3727.0940813742964,2644.738996450895
773,2121.030634643804,2227.358884025408
774,2100.173725098939,1838.7095135230477
775,1822.3877673029965,2347.527640150189
776,2304.061616285351,2511.0557620635363
777,2579.0529785313056,2050.7114393632132
778,3379.595159838839,1871.714792953399
779,1930.2856476975235,2329.9642645890003
780,2041.0762574690661,2663.460768825155
781,4091.373508442429,1887.257327751361
782,2409.2215960831954,3061.338993518587
783,1963.7101881777012,2348.1005566010936
784,1890.0512221389008,2363.793742899801
785,1731.450703558223,2463.385701237422
786,3271.65425977357,3638.3050577608483
787,2071.7220533409723,3678.4483935900053
788,1878.054758754126,2443.668834514304
789,3521.9769812196546,2271.886256548025
790,4682.568883375008,3341.8113063144788
791,2957.7599649550316,2093.7751919483335
792,3650.7451664854616,1830.2533240959183
793,2093.492665423768,2099.882567116948
794,2539.2841892410474,2034.983445112644
795,2736.6676549878503,2034.1197262457208
796,2671.6119716519306,2683.067071830227
797,2349.99337803891,3021.598085011112
798,2507.769386688545,4929.835340617917
799,2653.9636182491413,2313.541588050736
800,2025.4001503927066,3207.986077728135
801,1932.4924634445376,2271.7853698585973
802,2426.4690563632726,2265.651505005705
803,4407.514613336307,3406.218845906367
804,3733.357207352422,2006.346349997219
805,2247.5407038592984,3228.2931365784207
806,2493.049028972485,2220.8921136117638
807,2067.2704396431664,4354.769165802905
808,3994.8791828828244,2576.167161932036
809,2084.684192607997,2634.525823566592
810,2017.1673583907452,2487.401221291742
811,2049.025006789087,2255.5297352585158
812,2200.6440669798053,2641.9800662950197
813,2824.0279127271583,2984.1452041277944
814,4372.38268864854,2106.7810316161112
815,2624.602966877015,1860.28896287057
816,2714.459324353352,2296.2058124562072
817,2982.465971460256,2154.483859215184
818,2527.13941981065,2718.076563798409
819,2386.0546660616105,3601.332610242105
820,2571.3693511128286,3601.332610242105
821,1820.762353608382,2481.290069797468
822,3226.7382004521273,2300.381421511009
823,2476.9728937871528,3186.3689088690417
824,3567.5975231811412,1416.4727806654937
825,2967.2087042700796,3846.9093452966385
826,2727.7809859813433,3288.8047618572064
827,2493.3601462562,5251.148375733431
828,6399.510604485908,1330.0800006512159
829,1613.68464466658,1343.537460244755
830,2680.9297760822287,2598.2153623492623
831,2327.5574655454084,2610.3322499209985
832,1869.5647196515852,5078.702987571782
833,2684.1561416915283,2369.3539614530446
834,2503.167786872219,2256.9074234379264
835,1899.8994965045244,1983.006485927801
836,1996.9476545257266,2175.328872821109
837,2342.3941624938107,2376.7022880097597
838,2064.180443118606,1892.3700642469707
839,2145.692797843628,1888.0993035948704
840,1863.8980856118073,2470.7479232024793
841,3855.6386879628035,2646.780934822111
842,2340.005382342709,2413.1655148606046
843,2482.778317093072,2253.6671267378265
844,2284.819058121316,4833.96488017281
845,2265.3509505631287,2184.7114272630856
846,1916.522315265243,2253.409884332318
847,2201.687007951155,3332.635663464971
848,3604.49742534047,2477.7563420891606
849,2384.0965581770074,3479.253549796941
850,2365.649894602264,4549.930387335075
851,3963.402629253639,2200.7984546485704
852,2962.8193160662795,3186.488724203321
853,3186.2545174102283,2883.422583571553
854,2313.9171006520664,2383.5803324302624
855,2589.2250327904603,3654.5539471429192
856,4423.046884919402,3069.155162979159
857,2198.471088147484,2149.1964461364614
858,2385.589294739328,2026.8102267571253
859,2321.475031654348,4129.479134203753
860,1885.284690143021,2905.462014197086
861,2164.123421387868,2461.893686935599
862,2621.9330595291367,1984.694828671424
863,3064.5833049757425,2591.8256947948175
864,2607.329958485427,5776.946251380587
865,2550.6501378052435,2342.304867896107
866,2579.7406187335573,1968.4981825891264
867,2683.31791703941,3746.5394611294587
868,3154.5423421795326,3746.5394611294587
869,1968.6264387814922,3161.129167909302
870,2736.4109166781914,2048.019095647581
871,1742.5325783395772,2761.3550742312923
872,3003.676513663972,5218.086320454401
873,2325.5011240956223,3018.067231580287
874,2456.7024406456326,2006.2435077721827
875,1975.994270395337,3246.2185236370074
876,2373.7841898014376,2333.5086654554007
877,2176.4774458854135,1892.7290851649457
878,1741.9980247463732,2776.5910345334946
879,2748.535856599572,2156.13085552179
880,2793.0838400253815,1943.8870446313308
881,3338.9578829875727,2148.029244754654
882,2232.5258055676863,4135.661316052128
883,3159.9394267816106,3640.2506453675405
884,2304.5988899734302,2271.617218243869
885,4180.161735748585,2067.9903959756566
886,2434.873873735701,2775.4440416434945
887,2089.522370364299,1873.649513812485
888,2751.9374657752146,1873.649513812485
889,2374.8198457856543,2640.0668525655647
890,2644.2193828851637,3222.7343720404665
891,3561.113156343642,2037.8938059668676
892,2441.221334799441,2864.239285214946
893,2476.3973218625506,2375.3097795454823
894,2332.783260125236,1845.5281609486815
895,3250.6736739467583,2333.942266210618
896,2389.04448207096,3147.2956315113606
897,3011.876229451216,2926.6489111453234
898,1929.5773117068711,2318.989262208982
899,3266.5883835852856,1533.5678791940559
900,2079.9592851428097,1561.8103611691859
901,1994.1304584514237,3076.397093635233
902,2141.6792546616653,2312.189288044756
903,2385.806139076897,1889.8675725490928
904,2153.100279563299,2285.3937370674234
905,3463.775077229414,1859.233403825856
906,2211.054199777921,2311.3618891930737
907,3340.563331116701,2942.3235967568494
908,3008.8134472441698,2120.229665321159
909,1822.9551411100747,4381.550338336682
910,2070.6581342199074,3060.4534071293506
911,3613.86208240667,2147.4678772054276
912,2911.212386903503,1852.8561218139669
913,2648.6194927027204,2335.7153339050756
914,1688.5655223500173,2239.497900969058
915,2031.6697219279117,2637.690084057313
916,2664.4949624435844,1963.5204688414312
917,2128.022349155737,3218.565959090659
918,3008.220919454282,2290.7472957407927
919,3082.1045419884736,5025.561536499654
920,2281.3052027223903,2417.7623549391906
921,2489.0553435522024,3851.292862494464
922,2542.321321873639,2423.7889530763027
923,2656.0922494032334,2562.6232031539002
924,2772.3376892099855,2233.3967818885094
925,2303.7553428822366,2233.3967818885094
926,3031.044161396826,3606.5380240987297
927,2890.3821347299727,3592.433684100071
928,4232.021251475899,3272.5554585912014
929,1954.2870099400475,2145.6737897296925
930,1840.1342315684533,2668.7259639984413
931,2100.561607131696,2201.9560188210285
932,2334.6731991544766,1785.0622927692043
933,1839.0520914185809,3049.7368333842833
934,2376.3330705480635,1898.7309639146515
935,2645.5489387910243,2756.858382247728
936,1940.4918626268727,2349.7419556801983
937,1782.2463208475383,2231.1069283758447
938,3395.7436680965766,2257.7037861487534
939,2240.881403086476,2469.532427146162
940,2209.1992058837213,2838.3254923729023
941,2052.444150040082,1942.4345000783055
942,2020.193116315923,2130.7282103230077
943,2420.8538529370185,4098.068808399743
944,2011.9438172487753,3245.6283588878027
945,1919.5266010618302,2137.5307009939133
946,1956.0035489695406,1913.6189962564767
947,2492.874653757323,3183.510678705262
948,2699.3082284274556,2026.7908286606296
949,5262.285349402071,2473.737767022127
950,2312.8796273047205,2054.9441085166472
951,2170.2372924949673,2124.1201704921455
952,1962.245531173609,4216.48620952558
953,2503.333028924452,2167.7416842907182
954,1909.1122518836435,2442.8116822227544
955,2213.330265429895,3798.3220606921373
956,1791.8434223102101,3384.777329926811
957,2770.7937528159596,2194.7850642967915
958,3182.575802697286,3570.8565920351916
959,2033.1307632469893,2698.138253652293
960,2098.5126936509223,3248.788145309468
961,2988.364543393315,2081.296362654442
962,3326.010007894567,2020.8128388489192
963,2392.708157052613,1741.2436067125648
964,1742.4596735225468,2441.130657700946
965,6635.055075456172,4659.5252502494895
966,2444.1551087907646,2694.7817893042275
967,2883.294189650813,2370.255686113373
968,5448.908719137249,3362.930463656679
969,2218.4266449317206,2480.2614823391864
970,1778.4237862022264,1865.06944912458
971,1960.0541660907033,2751.975765238323
972,1732.7306534784063,1868.1660898567382
973,2370.4854783961264,2090.9277478559607
974,1981.1400307387682,2629.765641052934
975,1993.4931620244408,4695.535230030767
976,1960.7858495053752,2110.9690092185474
977,2293.759861683737,2274.990326503693
978,2069.245295326883,2199.578275879684
979,1983.0477399702575,2134.365428569031
980,2049.458833813531,2775.206714933942
981,1814.7399615970203,1946.0860482789838
982,2174.9824878441186,2139.54506848564
983,5024.018891201238,1428.5532330558842
984,2118.528620379907,4295.015923800268
985,2387.1530147439444,2376.9702513755483
986,1985.3733637608452,3989.5236241172943
987,2614.918459692384,2973.292423132917
988,1465.8022016085972,2719.445970908995
989,3038.6493053175955,2493.5012997323424
990,2491.9581239737972,2770.0641739198218
991,2252.2632306055452,4126.469641905675
992,1946.0122871856938,2332.3918328002596
993,2364.322368437469,5852.355023748397
994,1659.2716426804216,3551.403441550311
995,2253.0169496474155,3439.50873473495
996,2501.271631132903,2095.1744936164396
997,3421.8111436669146,2047.805074126182
998,3089.798158136408,2246.2153602351946
999,2047.5510841554685,2247.601708343279
1000,2484.9597213646525,3712.3561733381343
1001,5698.050963849048,1973.6490500795203
1002,2832.4308774629176,2527.9133465762097
1003,2809.3450728838893,2680.4605215936244
1004,3817.8058193134852,2610.472970041768
1005,2470.9135291508333,2492.01930190646
1006,3367.188238836535,2185.307438943213
1007,2402.6995359650473,2153.09509538977
1008,3858.793690933224,1940.4910884485362
1009,1792.396198570269,2457.1887317559404
1010,2894.8638597289028,3890.133829420663
1011,3505.3531495554316,2231.217088919451
1012,2679.263749591641,2088.1712211766308
1013,1942.179741638437,2614.148893213419
1014,2938.632326668106,1975.5631985783634
1015,2122.089112348573,3061.3581799472363
1016,3628.7622149349318,2046.8052566560261
1017,2115.6296408760227,2458.3016362086755
1018,2036.4058120593363,4184.918456843608
1019,1795.7406337796608,2061.5755467953763
1020,1798.2407795841923,2581.843813788788
1021,1955.3550159703202,5093.2652850966215
1022,1799.45612427884,2146.300537880792
1023,4000.978768795431,2254.831324095097
1024,2754.7996723995043,2609.6769708447205
1025,2057.839148974406,2453.8841827345386
1026,2359.151100380116,2805.8615924857427
1027,3584.8512840296744,2245.7864784198596
1028,2199.6928491372096,1790.6100457643806
1029,3078.3506064536773,3785.969541748571
1030,2086.6489185461187,2121.265440583505
1031,2282.602198318571,2297.8415965379104
1032,1788.3738247293052,2620.5778261206797
1033,2814.8693726848005,2102.4428761956005
1034,2468.4638155606035,2394.911970233237
1035,5754.46265932997,2232.952332851167
1036,2808.310658255259,2186.2056096606234
1037,3687.0777929626256,4247.4902683656055
1038,2966.268741292077,2860.777471286091
1039,2622.0161346346704,2323.627994583895
1040,1745.9212269143798,2715.626391613137
1041,2336.7806369170135,2200.5992512359994
1042,3558.8433664414188,3340.8454378635006
1043,2028.718657520243,2285.862274184988
1044,2639.498751665651,3737.5389173018316
1045,2535.0809238046586,2409.9895320977967
1046,2425.4233058825225,3535.95764168052
1047,3066.791016845767,1641.7378230138336
1048,2278.075412343184,1655.803662295857
1049,2158.552986129871,2547.7897843280684
1050,2087.700682038135,2785.6062266490626
1051,2404.3483091757084,2491.6462342263994
1052,2238.2331809236443,2711.603180231262
1053,5017.458452315494,2254.458183618151
1054,3320.9700531219914,1945.281744526347
1055,2304.614219084933,3018.995749432857
1056,3309.5762171052256,2352.8535855996997
1057,2115.294511027374,3568.101013763563
1058,2537.033263559644,2742.105022288332
1059,2022.8578543115855,2383.229474162481
1060,3702.1615805533006,2839.1980574415948
1061,2795.647409729527,1950.791031461476
1062,2495.1771778672055,2147.0962246136933
1063,2019.1571510075737,2225.786207237621
1064,2742.8692261375318,2643.839915722593
1065,2489.1013868621408,2294.7210055889054
1066,2722.5306366890954,1862.9219119397535
1067,2410.766005781177,2085.706022429863
1068,2331.9276279610094,2096.3716134597353
1069,2415.127607825391,2678.2262464745118
1070,2647.055876890778,1969.2114321575768
1071,6470.064747494351,2892.053868789276
1072,1745.168103268252,2211.138509289541
1073,1999.647158357683,1678.2964473889783
1074,5285.498733074719,5155.891619236895
1075,2284.13871901862,3561.360006666233
1076,3056.8113246424045,2494.046405594233
1077,2665.881443959957,2948.1911269037673
1078,2604.7907210609897,2244.9645902099096
1079,3982.066146145956,1931.800637397993
1080,1889.482344234074,2373.1784574618173
1081,2544.6748439398434,4305.782381428125
1082,2223.9120051547816,2297.688129922061
1083,2703.7264615674635,2328.9414661743385
1084,2558.4968080255308,2486.948997104003
1085,2860.962989952776,3347.9467488127652
1086,2408.5311850520643,2514.1873667716
1087,2342.326921173832,1908.0594375480428
1088,1935.019058160377,2187.150113837243
1089,2382.271941292973,2407.9341554104276
1090,1986.9347514391197,2914.8414498933566
1091,3190.014408939383,2615.4214293123728
1092,3037.626895731795,2640.4520887135886
1093,2782.003993119817,1941.8027816117599
1094,2034.1597807882756,2387.4245678106136
1095,5294.160876987446,2826.45743502013
