,modelB_lgbm_train,modelB_lgbm_test
729,3364.188141407407,2347.403323208675
730,2848.565789938241,3289.8842305679345
731,2878.792224020999,2907.958316673742
732,4244.316365502739,2508.228777708372
733,3922.8658963120465,2866.2107855445556
734,4129.554307259736,2063.853230572311
735,2315.674636134878,5053.170705268882
736,3457.5980377717383,3122.7338271165636
737,3732.4102016811225,2277.7787631863393
738,2094.109297952532,1814.090238275144
739,2133.1252751086213,1961.493148033287
740,2613.1880298690858,1938.8259763004287
741,2451.816622566372,3731.629665604071
742,5466.318322109171,3922.1448330275257
743,2233.7846849504663,4382.14202133156
744,2191.4351000525485,2712.3324948953828
745,2188.096436833515,2192.487146768941
746,2307.650542340975,2164.478423006726
747,2099.3939400467098,2072.063540586715
748,2416.188267088583,2285.2532850660227
749,2433.573215816156,2283.639065400236
750,1479.241001448394,4080.629583201403
751,2199.16810236232,2100.1766495980696
752,3517.5398035095614,2350.560379549514
753,2682.2123198544946,3532.998768727363
754,3240.6369321263664,2522.50592821161
755,3172.6247615633265,4443.065690634697
756,2926.4360116034177,2395.794816336488
757,1865.5004634471402,2342.4303066838957
758,2342.296948740175,2000.2664336248504
759,2882.6370791600443,2367.9245019089512
760,2674.1743145197142,2334.14176144248
761,2010.338901299564,1832.2758846575696
762,1819.1505354733536,1859.2766014134977
763,3074.506791837339,2743.6083912516965
764,2292.6314351370033,2973.915488246631
765,2659.67904432213,2217.5400058023674
766,2065.622718236809,1709.3964983461833
767,1662.5364685224947,1693.071861276622
768,2374.8019891377608,3431.7986714452404
769,1917.282588689234,2687.1816179827197
770,2144.695559419327,2509.1478814704656
771,4852.593354346756,3012.2556817639747
772,3893.133723948756,2858.2265112657
773,2156.9088908829176,2362.826656106231
774,2009.6166809015338,2082.2644486268014
775,1875.886900906319,2275.153452657801
776,2322.5132722695535,2374.6051668600862
777,2378.9968599902077,1994.9804511242717
778,2974.844460543448,1945.5595158610497
779,2169.490958389987,2580.786590658753
780,2092.823138108564,2699.386300188873
781,3734.805728235789,2002.6231903039102
782,2610.608950151798,2906.55806053586
783,2319.5374181863244,2314.9714004703683
784,1988.2506817378962,2373.8956472001864
785,1574.991535390815,2394.873080173434
786,3206.8548720300714,3635.1389046585487
787,2010.8769327935997,3511.558636271448
788,1898.9671893536663,2469.9968333065763
789,3870.70972036245,2129.3839418398716
790,4406.787431346722,3420.4132060500933
791,2715.913743382908,2132.3386015190913
792,3438.7122840633524,1944.6904908418885
793,1922.157372127891,2176.5535296269636
794,2399.7539448563252,1901.4503886822847
795,2332.4679412508194,2061.5126906526502
796,3117.2608394807557,2782.0997514405553
797,2248.1498856905146,3183.7058909135585
798,2384.36269790404,5226.625770686935
799,2626.743752053819,2509.629906342655
800,2094.0323970538343,3551.6110301385124
801,1867.3371237696344,2124.739990861416
802,2538.332117025953,2223.036352419981
803,4205.107063900924,3426.686182598257
804,3498.2693681494816,2048.052171422226
805,2226.846503903465,3291.4942729403774
806,2376.4724633944793,2214.1688371603295
807,2057.4134530235474,4563.06195445472
808,3898.371899400103,2561.496025728267
809,1913.5662092572743,2594.088136769392
810,2160.645521811353,2454.3183687804026
811,2462.37315874606,2257.781579011806
812,2174.7594575975186,2460.3399477630437
813,2867.868449984378,3027.4507975863075
814,4664.413005051201,2172.527916992557
815,2673.518660089339,1878.2947114458188
816,2729.788875994015,2460.6738765623854
817,2928.4481599626492,2185.106363251981
818,2338.3499471847354,2944.3205994505197
819,2567.5350155778137,3718.1163631376053
820,2564.30300096194,3718.1163631376053
821,1984.4645449429004,2391.0284074042256
822,3672.4756747777406,2372.2806472737248
823,2586.576178765625,3214.5426971782044
824,3796.0349238563513,1619.405228712692
825,3210.3657265017328,3614.0778658629592
826,3044.525672937138,3368.262445813728
827,2664.262468416191,5080.709610847503
828,6060.4300403299185,1315.8241486226648
829,1638.7271219868717,1394.719783808288
830,2733.9998640865824,2534.14335680592
831,2430.9002532322643,2737.713436896368
832,2039.925364978358,5115.284500685033
833,2809.827050841813,2392.732326814198
834,2308.553332456933,2243.022064089411
835,1872.109946843659,2103.7323146375425
836,2075.431770557831,2206.2705573196226
837,2537.9796978853474,2455.583537519812
838,2030.5418911478837,1907.0688155296145
839,2041.8245413011214,1818.225166626497
840,1991.4728942279326,2302.0015007555035
841,3863.3130429961707,2534.0129679707834
842,2436.863463330063,2433.3793569907793
843,2337.484180285257,2507.973912411405
844,2330.5138036678445,4624.818649911615
845,2214.4834733510365,2353.020824803591
846,2086.8201247908137,2274.3853082551623
847,2193.173026874302,3349.7213441009235
848,3441.19562404073,2248.2757382694936
849,2110.7846030851224,3239.0597077589946
850,2545.8479072205746,4517.502334303975
851,3477.999620876908,2247.3888523224937
852,2729.4887748599585,3363.206568313002
853,2866.9238947465597,2732.761289461542
854,1921.9733660700983,2324.0009792637557
855,2417.861620265121,3828.1353347423765
856,4615.93409603942,3070.3389621808556
857,2116.6583776767015,2139.3084831851124
858,2508.0435853477957,1878.006768338763
859,2300.7880280948384,3990.8718899817213
860,2069.4031232764073,2746.8275954869887
861,2221.907715506383,2477.366948418853
862,2415.35923767094,2049.7640310912657
863,3166.707619340587,2674.051718849298
864,2587.8015459531484,5637.709012509343
865,2695.0932575847637,2269.2084703154796
866,2521.8423872472094,2025.7962432912013
867,3015.6155916211965,3970.404581086572
868,3450.655339442162,3970.404581086572
869,2055.3035083753334,3101.9107166438553
870,2655.208230698073,1954.386183936323
871,1530.790502572737,2685.589169729494
872,3584.3623988661525,5500.422416699561
873,2400.0924051244942,2828.157969576843
874,2554.5392937654574,2091.545131025706
875,2084.98378215768,2933.131736140029
876,2805.4052200271244,2287.109367157779
877,2253.586652409541,2036.5124635008783
878,1877.9944830250495,2785.050713908632
879,2722.2148249476345,2095.2388409879372
880,2723.136178832204,1964.7906884535187
881,3203.5109690299723,2173.1466442116143
882,2018.81173576376,4130.483229291479
883,2847.417834613883,3278.2826840159237
884,2321.44131943839,2192.554123971582
885,3868.7359906813003,2081.8025831992527
886,2473.4741569408698,3062.2977602700826
887,2104.7105859187595,1928.9353554567838
888,2850.8793270702827,1928.9353554567838
889,2585.0430071314795,2649.9723034817653
890,2948.3875824519714,3522.600325591519
891,3269.7300420312536,2068.402890515595
892,2865.307104267697,3004.409995948526
893,2415.631552345599,2302.6925698263312
894,2366.2752325798,1946.7667986202828
895,3408.790527709806,2362.886819682742
896,2367.5940450856483,3220.525124684659
897,3220.7066879987387,3120.9008971723915
898,2219.4893559364873,2506.5351087731515
899,2936.0546132708923,1620.4169678662145
900,2792.6628547759,1851.818676585026
901,2311.0518941277014,3092.000750353728
902,2045.896273238065,2325.3721146592557
903,2325.11340911695,2042.894451274998
904,2026.7110139191525,2339.39136002143
905,3247.2115310997015,2078.787677586438
906,2239.5675093615732,2340.495524515269
907,3361.3581387143304,2823.065163079142
908,3011.4449898693238,2240.8682721361074
909,1714.1366669630977,4353.448932134305
910,2365.688581365914,2757.5550437638076
911,3410.0924562615664,2204.337748067474
912,3114.22853130389,1784.6755085132852
913,2615.7468735177576,2170.5685265178354
914,1739.5478033220807,2203.709910867087
915,2474.863242442031,2696.7557529675305
916,2810.430395647046,1931.192396772515
917,2094.7161310267948,3468.9810461977913
918,2945.694877161908,2293.987780436136
919,3011.110076006145,4847.914244607705
920,2253.157817505657,2250.2380547274806
921,2416.7670449724183,3621.5663514727944
922,2643.8047984539853,2431.683325681521
923,2553.496172108255,2453.391588511733
924,2866.729317692109,2260.1357191271345
925,2250.087055058881,2260.1357191271345
926,2771.7700579316265,3765.4598215222454
927,2838.3334291485903,3979.3222344933283
928,4091.3972848167573,3214.741887907008
929,1824.3104936786935,2217.0763419109767
930,1718.7624666664437,2462.137703911729
931,2193.617549990159,2387.348983923761
932,2267.5325237327424,1845.3951722091122
933,1990.5731991182504,3149.4735411185625
934,2364.8987561384893,2054.6141960288064
935,2492.8326629464814,2691.0110700402465
936,2072.785774964692,2422.662061668838
937,1924.6156385699692,2230.44483203727
938,3067.050732227484,2456.3209549752073
939,2217.7661275257774,2812.2835136430735
940,2263.737672537722,2845.7165790113436
941,2238.907754131896,2071.0395781973666
942,2232.046776057817,2181.458695867793
943,2463.444084940313,4152.971859012554
944,2094.0316372219445,3058.7266897926975
945,1909.770119057088,2287.1729713094305
946,1976.7973862003273,2157.968924923872
947,2308.4899618942163,3615.997181388785
948,2762.023353387075,2162.7472139706942
949,5492.557895536608,2676.4285764247816
950,2238.497337426549,2163.817842579191
951,2231.5620370520164,2098.4003591716064
952,1934.1741969392874,4091.8048943645017
953,2368.971164734959,2237.1785653934817
954,2039.55196878717,2667.6569306706724
955,2221.519904126085,3646.0601675515536
956,1985.953075105134,3464.09126941027
957,2616.5238099798053,2196.2968882251944
958,3449.7772472011666,3609.8739423297666
959,3436.57429850778,2862.256786999499
960,2109.9692142117724,3072.1836832401264
961,2815.4467360577723,1993.1768604706224
962,3079.924207269185,1963.8542836663025
963,2227.7932745960757,1740.5246476784946
964,1806.228881095696,2304.2160778033676
965,6434.646395329076,4821.753443717294
966,2351.370322769156,2474.231687835881
967,2691.45075284134,2276.5727329659917
968,5067.610772290503,3487.8751969369223
969,2238.7127449955397,2491.068654051108
970,1462.3899399050877,1911.508733327783
971,2001.5752453140328,2737.3052274333213
972,1762.9470943630988,1907.3443041421656
973,2083.6692026786673,2120.403300496726
974,2091.713316390418,2496.8530999484474
975,1973.1888547164053,4695.99475361013
976,2207.959672252973,2213.5272727364522
977,2358.611974524996,2346.4523419913867
978,2219.8643949242505,2358.3593899087873
979,1823.1525419054392,2269.7487984206227
980,1982.7132168219434,2869.4469372602944
981,2009.7907491772596,2215.653024081403
982,2127.7654562860603,2040.1119916160283
983,5352.980239392226,1650.611614170689
984,2025.624585579285,4394.1749937573095
985,2386.6633388273904,2342.487936434153
986,1876.5547433453048,4289.260968786569
987,2428.07615553698,2959.053944442954
988,1650.5802877013705,2772.891810686333
989,3006.0901995732725,2469.912509552767
990,2366.0069059566285,2770.5756781426653
991,2215.3365821843145,3932.6675096364474
992,2079.451077454182,2201.887961693517
993,2367.0982332818817,5648.950505411446
994,1636.4258770763038,3326.892203817729
995,2362.626428450622,3376.244138674433
996,2564.0364778144526,2072.6101377957543
997,3882.743616681843,2201.791898751315
998,3140.5434230636806,2216.8184929622503
999,2202.2576454979658,2135.0479799681293
1000,2725.9131464371685,3523.280478737763
1001,5888.528259807342,2054.5208283437805
1002,2702.0029557224693,2756.53817438227
1003,2884.46208122926,2637.1401165489065
1004,3979.1626860060587,2446.940964817578
1005,2310.189630388904,2385.7977270914525
1006,3280.2936583094433,2232.511236207344
1007,2425.8059178991766,2207.2146411649505
1008,4026.361561562805,2021.2825399552828
1009,1846.081468559858,2349.1407867701746
1010,3055.6236289915414,3734.280695448009
1011,3780.486565687366,2489.109701413231
1012,2805.415893907595,2064.3574207313263
1013,1986.3966569505951,2457.8484314259103
1014,2978.393490679502,1828.0762936443116
1015,2361.6973425144865,3025.028238847437
1016,3346.732901066427,2074.349976764169
1017,2252.339626439727,2794.5207283110676
1018,2133.339868063284,4192.61574153459
1019,1841.5058404223867,2077.067179422719
1020,1743.9998690157338,2509.1514923114673
1021,2114.535936009216,5067.162593614249
1022,1799.4472429159155,2156.4083637782996
1023,4389.947881451955,2279.1662912483016
1024,2427.7557370995555,2740.4559295272225
1025,2130.941742782556,2303.317555963096
1026,2175.862205389612,2818.8065757365753
1027,3458.1204192432665,2178.7053393141728
1028,2241.2165651891232,1770.5987742622613
1029,3389.272340624156,3827.1139784950055
1030,2013.6931077283969,2107.880036520562
1031,2308.2494771021784,2243.6402994856726
1032,1809.3021946805932,2943.5094456030142
1033,2938.448826170371,2054.896033675298
1034,2487.2345152449516,2510.93373518261
1035,5414.905598650323,2067.8865980361697
1036,2904.4758356076663,2100.9392571353515
1037,3479.7006970906823,4307.7363330796325
1038,2837.8743177431375,2988.212905764529
1039,2522.6283154838397,2673.704112954589
1040,1895.9948382760151,2631.457633386639
1041,2248.4817692361785,2083.2081275046994
1042,3364.6798184474883,3275.095788426047
1043,2120.765271689691,2347.095338048119
1044,2140.092409957266,3827.915561845287
1045,2396.0622413555766,2352.741258976776
1046,2274.5445664195336,3594.013782181345
1047,3004.995942059045,1693.8919450894596
1048,2313.683786386606,1782.307321457089
1049,2314.1282601798503,2565.459976329016
1050,2216.4871953080765,2914.7116496303497
1051,2322.3245032596847,2714.9377061928935
1052,2367.35279097389,2580.5426897772986
1053,4669.632704890887,2160.187364072718
1054,3177.5836412097365,1999.0920619825374
1055,2261.093441529249,2830.484823983924
1056,3818.92912440329,2292.367431925646
1057,2066.5609592504875,3714.472925579788
1058,3130.161515775494,2774.675308234252
1059,2053.477603142134,2335.8268655893203
1060,3588.3453374942824,2743.108160378807
1061,2566.759701166459,2206.875374726564
1062,2637.454717985904,2273.6172260386497
1063,2259.2221496623647,2215.559148484282
1064,2453.259003184849,2586.2606281014328
1065,2392.366884205918,2473.490950474378
1066,2538.474160601142,2071.613304886652
1067,2529.090749469993,2267.8196415342777
1068,1957.5066535144347,2104.6580678241453
1069,2344.26950848997,2583.040721958453
1070,2821.709443982138,2045.0481386651095
1071,6411.1676819209415,2879.210454807299
1072,1656.7069472891685,2338.3850427987045
1073,2042.5094098041495,1519.7485323973237
1074,6541.8817009733275,5287.767406449029
1075,2303.057255241721,3819.006358043333
1076,2912.9633388713823,2879.020398248586
1077,2925.5368195622577,2972.369885587548
1078,2318.9822153071323,2230.9305677985676
1079,3755.9555025408995,1898.2863877872592
1080,1911.1051962276965,2406.494081633607
1081,2634.938864051828,4594.254394930389
1082,2188.9840240182116,2267.7661252145485
1083,2321.2928073118055,2380.602708784841
1084,3032.620055387632,2325.2459275574047
1085,3069.773820126107,3430.6843184518666
1086,2657.037726362089,2338.4140375569696
1087,2606.17182118365,1911.9645917580772
1088,2009.4440336435503,2322.727883725979
1089,2375.9218502406093,2667.4805069283493
1090,1993.4101710254135,2851.054213489999
1091,3295.5061033245856,2631.8060572863246
1092,2954.5611154216854,2690.76975505089
1093,2558.9802777363448,2096.9532219332095
1094,2035.9841033897744,2425.0582751312527
1095,4779.32819205234,3116.9527122667196
1096,2086.4904276697744,2061.4833258882004
