,modelC_ridge_train,modelC_ridge_test
730,2695.127234036816,3577.7701101896337
731,3749.790197538103,3104.71269043566
732,4565.982202715377,2750.9002531843144
733,3599.6205406197155,2498.0989931922845
734,3846.6183588171584,2289.524340964387
735,2688.846359936793,5120.0442581544685
736,3513.9263698806244,2950.8020529952387
737,4109.501969902722,1948.9087136725386
738,2458.291906297208,2149.2741519647047
739,2458.291906297208,2031.7254794821201
740,2614.9830013286173,2017.896087583981
741,2508.7866714485867,3840.5941713991356
742,5460.025208684312,4051.016696057938
743,2545.2137742899176,4171.044649590111
744,2085.089319773702,2957.930793994088
745,2358.548739398016,2469.2436380498593
746,2495.096812811056,2537.0768778548563
747,1865.9227575863429,2144.720922131266
748,2230.128167025771,2145.2477170413026
749,2218.7475042057517,2317.6363454053126
750,1706.1457758451588,4696.276694449407
751,2040.3890249314782,2225.078372425808
752,2895.4404602700424,2449.3017975205867
753,2626.0066113270464,3812.4415577145787
754,3209.993627575826,2798.4028476051417
755,3599.514304842672,4254.397777876312
756,2599.779659079384,2189.9515365999105
757,2305.203697572175,2447.0903899998048
758,2399.670596910214,1950.537108573284
759,2698.7000347025787,2530.307016605212
760,2504.27939602416,2328.2232761455634
761,2109.601542982649,1857.2630237089138
762,1886.0956968376797,1908.6867798934413
763,2533.2963330514954,3026.8616056324922
764,1999.3535119394585,2934.9425627019054
765,2811.685106048417,2617.7694400263854
766,2034.2182313203198,2017.1134879199599
767,1680.1191439091197,1468.3653496769955
768,2563.0815051088566,3121.398245837997
769,1834.9513702266236,2664.886133466122
770,2348.1516495843944,2695.7322893513215
771,4748.282679713884,2826.135756903512
772,3332.3174859381334,3399.5287495033763
773,2178.166920660334,2046.9206786928378
774,2450.7926542015443,1878.584176844775
775,1789.14170022775,2693.6130048880013
776,2393.781928643233,2983.912505126235
777,2421.0175532024696,1511.6854701869634
778,3066.1942721224805,1797.2056026367584
779,2436.2606591970584,2802.4149447344926
780,1898.240211907789,2628.987816373591
781,3647.168885176005,1775.1984076924841
782,2482.098171085981,2967.861665136691
783,2234.55715185597,2540.3853237219837
784,1979.2303659863142,2370.3328035897075
785,1714.1686949697491,2504.6076314415964
786,3881.3649190080914,4044.5304681820444
787,2271.043961099543,4014.7552942140546
788,1649.4137752655652,2668.52287644882
789,2939.6193324117094,2094.348487424505
790,3847.873067955228,3393.9192722356966
791,2684.741185048383,2125.850526834535
792,3416.45972530194,1773.8165312323858
793,2162.7052050821417,1769.4678715249015
794,2753.418385293993,2005.7643787502516
795,2496.5542351545755,2168.90904600266
796,2828.970176373321,2482.0882449408978
797,2294.0810743451007,3377.660202420814
798,2312.456003615618,4286.217209937221
799,2433.021931439598,2355.9629511178173
800,2021.883554678825,3246.143212986754
801,1804.7282341083956,2400.9706371172533
802,2557.9939527639435,2357.842284712441
803,3664.113009388674,3798.319031062378
804,3774.043237537837,2129.478746220832
805,2215.8233429337984,3923.9836427923756
806,2597.277011343881,2194.062487026818
807,2272.3948483228446,5182.177258815098
808,3445.7667437628106,2218.6833816240887
809,2201.011462852779,2725.0899522166715
810,2169.7343983984715,2885.1352608810707
811,2126.9159986951395,2569.4590755040963
812,1494.4675586064848,2473.04314790813
813,2569.1065982081554,3262.994028082765
814,4537.17692707678,1949.3047323024955
815,2760.156083971057,1428.9531745801212
816,2895.867191552843,2589.5654606056123
817,3582.340061134047,2079.159980238578
818,2458.063945365623,2543.381835804943
819,2574.595962573973,3163.6707705932718
820,2322.1236813006576,3163.6707705932718
821,1879.3839313484657,2792.8750491260826
822,3765.459900760193,1919.3165026416186
823,2660.069069520053,3299.6796697883015
824,3694.948696850931,1283.7705038302418
825,3708.9955488384785,3550.4265158649514
826,2892.848560904078,3699.4326480671066
827,2725.754079510284,4552.07221306484
828,5166.783657063974,1064.2204283546573
829,1289.4218152367891,1530.216300162592
830,3223.5591327752936,2615.6082786612496
831,2526.190984695425,2857.443755389951
832,2127.491356478587,4545.15873259878
833,2598.898393328531,2591.7018824560987
834,2252.9694969641437,1794.2568829166023
835,2050.973979362676,2032.1739533458083
836,2000.6446817252422,2009.2550675729049
837,2206.1294066960877,2398.630932617931
838,2176.651293631994,1778.43963876066
839,2284.6250798705523,1876.886748455387
840,1678.489298794334,2193.592699778321
841,3788.5338631073596,2730.520809655357
842,2205.096762978133,2107.595297072309
843,2402.9576343239683,2553.9388228480157
844,2385.9256932794056,4930.21259365307
845,2496.2766968529572,2427.62420374933
846,1788.4778803268684,2468.5366969869006
847,2231.7009880395194,3307.5629838036075
848,3145.723647476417,2569.717065283988
849,1800.4303318097463,3549.1121979778677
850,2840.8705379612966,4549.176359006726
851,3395.7576327281477,2138.4468080871106
852,2674.8495538403777,3793.290449781968
853,3562.400965057847,2738.7857143115116
854,2805.555789190663,2606.8456093251552
855,2490.965980262141,3938.141922859241
856,4412.34837770868,3405.1334714101745
857,2382.8720387040585,1993.6524428283665
858,2424.9722850973226,2405.8683309861212
859,2281.9363949054314,4505.428369957395
860,2280.167094742215,3258.8833128371384
861,1902.9093917533028,2789.3765984821553
862,2634.45882895205,2044.6108542971324
863,2824.978931811559,2582.4958050767136
864,2533.373639398181,4917.894649741274
865,2873.5807079530714,2233.9256808938176
866,2839.3476016781883,2230.725231265749
867,2399.1688882709464,3744.2088365807713
868,3278.413533741151,3744.2088365807713
869,2290.705532721405,3080.111986786911
870,2966.27750829082,2171.3373267274624
871,1907.716399940798,2502.355527628373
872,3470.6464639965297,4933.76575375663
873,2357.5546289571275,2993.3843994929584
874,2587.7420945300455,2064.8158364388237
875,2093.824545974335,3434.029190670293
876,2700.5942451263913,2324.2190181590163
877,2240.32618924028,2012.025962507741
878,1865.9904685576962,2814.7185588416432
879,2729.603629643857,2010.4250583491018
880,2525.2327384452446,1855.9958864017742
881,3435.2167957690754,2186.5645499617035
882,1754.6195874168673,4292.498744580458
883,3636.0434220913144,3587.733029221122
884,2384.6419585561916,2227.8905230196806
885,4084.7590960954503,2115.130763680521
886,2601.9782738228682,2944.8000958859593
887,2111.602273425421,1841.3843177269198
888,2996.9784222609214,1841.3843177269198
889,2090.3049082115185,2603.1637605063506
890,2610.073336946811,3109.729551845115
891,3232.923668684407,1552.6885287434102
892,2068.5469179160896,2792.9379949058107
893,2963.6655589226584,2499.7466668537663
894,2037.783768714853,1793.6847349667557
895,3679.0032578384207,1923.359151389582
896,2698.841638505616,3510.5845495663175
897,2781.2189191893867,3061.758006285783
898,1571.2933799924228,2536.5642688867047
899,3523.8646934831186,1479.9481191059463
900,2308.48434886811,1471.3888388652226
901,2037.0920586356756,3331.439756985972
902,1901.7691282257188,2538.962157078777
903,2170.347551693454,1762.4111811624105
904,2324.36972271348,2584.267295309912
905,3923.4559191110993,1927.1510943840453
906,2277.1610489733744,2666.7507175610167
907,3654.1431513122725,2557.846029231218
908,2896.8662954494016,2603.1915184410495
909,1755.2703690568526,4482.3891214293835
910,2022.781959550375,2738.076499857464
911,3204.7667393749953,2421.581150689781
912,3466.7220924730336,2004.0339158923864
913,2658.9223077595143,2647.430555740479
914,1748.7778948458765,2123.78004882503
915,2307.982032506473,2699.856192637165
916,2600.848406961897,1610.3344771907355
917,2190.2236417432996,3685.194358739617
918,3249.401674999076,2132.7227675677964
919,3135.1660241080226,4331.1243523634475
920,2543.148714376517,2228.1781200055075
921,2406.4568886788647,3948.395694012742
922,3021.9824962725006,2282.995353621457
923,2435.1145407992653,2268.163025146912
924,2264.8459195950504,2721.9212110168473
925,2725.8380803452246,2721.9212110168473
926,2942.129110571581,3510.1561306465505
927,3041.2970444147886,4167.461346972132
928,4109.180298277306,3611.7426889315575
929,2175.7755338780644,2460.257119305891
930,1995.7495386192954,2463.1492372675143
931,2082.456550226694,2387.6632900492214
932,2501.6670445836353,1545.3731241560076
933,2453.469554563437,3582.993707008826
934,2463.7080014410235,1717.4457080714528
935,2578.6894224874204,3306.3112080663714
936,2283.867864315303,1928.8799841820787
937,2118.917565652495,2272.653505143452
938,3055.859900048674,2143.119153835302
939,2271.8731139155216,2906.101220274896
940,2458.681175437767,3099.811548816953
941,2143.649731368052,1981.1004300403615
942,2277.174780864593,2361.820301693896
943,1831.7092686566793,4241.950199123457
944,1927.3131329854973,3788.790626092335
945,1736.7210680768803,2223.7905062396244
946,1950.6335197457065,2103.096603661758
947,2888.7781543762217,3806.2209363983334
948,2828.6578136436883,2307.2812997040805
949,4493.8828641425125,2599.388142150497
950,2348.284513221969,2328.1104590823807
951,2377.9198779130256,2124.3804980644536
952,1797.976073611372,4195.485199260584
953,2795.434682789435,2375.347328851781
954,1969.6078102147458,2470.750729399865
955,2219.929278644819,3698.9525787661887
956,1577.6591910906652,3320.7754992238683
957,2794.6445500662694,1799.8226393424302
958,3438.62313086316,3053.581525394527
959,3905.6556597795006,2787.251048659887
960,2287.1241823426344,3253.808690562529
961,2925.4063078490244,2007.7885230327975
962,3174.497726104348,2080.4010969810506
963,2177.647390556236,1882.6566006323428
964,2119.4887783034387,2202.2560892417823
965,5284.9423149981685,4567.073870912269
966,2508.079709971658,2786.9492541266513
967,2785.687020422648,2417.2928107087478
968,4972.226475373176,3827.875188656123
969,2179.494003838572,2760.057209597554
970,987.7147869015273,1807.4920228235646
971,2164.4206714020975,3354.1919797706914
972,1698.1091694514234,1968.1177640815476
973,1997.8435241899347,2132.6152926912546
974,2054.2880502462203,2766.1376395699585
975,2177.997399191673,4110.970480874779
976,1816.6710476842904,2074.271341410339
977,2411.6595147181692,2141.713939891616
978,1789.0900104192337,2170.8094077728574
979,2107.9237731045205,1387.6896756144865
980,2258.967497534037,2707.4441629644016
981,1516.104858281506,1872.1943657848944
982,1865.9566083567129,2136.279174697871
983,3796.8998664912087,1458.6254032003712
984,2172.414052907257,3817.5315405882916
985,2323.684864648179,2249.756501269412
986,1957.347777008689,3585.0743744483334
987,2708.5474104002988,2856.3164696950394
988,1725.605304463745,3118.0409746539435
989,3190.177840264047,2565.0308351050603
990,2250.911510063992,3081.44220461822
991,2205.2352364215267,4737.252656899391
992,2227.0574795968014,2509.694077893556
993,2086.585295552797,4827.461715442671
994,1565.0512110237696,4378.572498442032
995,2424.450920083263,3106.421491245755
996,1946.327312002898,2389.8774235358746
997,3063.0402799905837,1739.8001870469488
998,2962.9205186009026,2208.622035174393
999,2351.2397770487382,2241.5915696411475
1000,2613.1523225357223,3421.297198518497
1001,6181.156726909864,1932.8406805318778
1002,2900.3840005147567,2894.6931203438817
1003,2871.782927788349,2746.773657893986
1004,3514.369532344998,2614.0306384788573
1005,2538.3819546748623,2359.4088840731993
1006,3100.9592647313843,2243.0243936727443
1007,2423.123040169653,2073.5281613300735
1008,4513.18498237371,1788.0924597936325
1009,2425.3263652110513,2348.3873601398036
1010,3261.930513609632,3477.599758116644
1011,2987.569506677194,2244.6366462215906
1012,2820.912949407417,1662.485180029169
1013,2304.400691211461,2364.5798507786994
1014,2592.3151064905037,2068.355800048414
1015,2458.8790393571544,2860.703323488114
1016,3604.5241359542783,1939.0922865249333
1017,2270.821397780348,2292.8906343733825
1018,2136.186806162713,4091.054866790968
1019,1336.6299879496523,2248.889794348149
1020,1725.6671770857113,2808.317829058307
1021,2179.613229214655,4938.812668314087
1022,2074.5091637552537,2249.039494710967
1023,4256.118611206641,2714.392672499245
1024,2252.0760853187435,2833.9429853459656
1025,2329.352977056615,2288.291146217992
1026,1956.6807376196427,2558.664917582618
1027,3104.214864382727,1871.276266879538
1028,2419.125439032401,1719.1931809497623
1029,2825.1618318268283,3568.705825873546
1030,2191.7513891991825,2142.147105142133
1031,2503.4873844479735,2407.215539742888
1032,1833.323379259915,2665.5406710088787
1033,3368.303129665562,2072.4583701293727
1034,2746.153955563327,2608.3264803974
1035,4823.400226025078,2372.580121730808
1036,2764.1898307602182,2159.90507879842
1037,3271.2941455942364,5057.001131963935
1038,3467.5064114308975,2616.94004447888
1039,2881.292853703234,2216.93290784391
1040,2005.4904458437932,2696.506079761459
1041,2518.5966140192236,2042.085267424593
1042,3614.814538710929,3361.733983535129
1043,1941.8603644728323,2150.2812461779563
1044,2533.109810806462,3703.8444919922877
1045,2627.1305988685203,2320.299368791789
1046,2393.0491748348304,3358.036045979631
1047,3051.3073183555753,1486.8544009729071
1048,2609.7374474051617,1657.141498945039
1049,1914.198439238136,2687.9373059079617
1050,2375.0490701779304,2679.481391901848
1051,2735.254122755249,3106.1502691553824
1052,2155.5494319843174,2634.6998988871937
1053,4880.8435332054505,2313.2890012024336
1054,3319.960277725313,1842.9327557082138
1055,1915.5711416581112,3046.104310237991
1056,3342.4449446964168,2149.6203322818124
1057,2427.3451438891434,3462.4389763132212
1058,2814.1982047757992,2696.463247738247
1059,1766.736909141929,2288.798153586439
1060,3667.2758222796792,3242.192197685864
1061,2718.7459977658414,1972.4813970931548
1062,2608.472313920041,2207.496353344615
1063,1974.3856636454427,2550.6320581604627
1064,2890.04982696341,2527.324289766634
1065,2664.1787892552393,2067.0886144387136
1066,1426.3404158331286,1813.2253276172582
1067,2620.9067663855235,2118.8446240527846
1068,2218.25684197466,2240.777992174865
1069,2290.3540520943247,2698.2701627331967
1070,2183.6085222256606,2073.7935894332873
1071,5469.322432760429,3882.282483971116
1072,1674.0935664180067,2027.6136365612697
1073,2277.339640065782,1961.3733567570118
1074,5080.89189114194,4446.56214835185
1075,2167.4083988267835,3356.9878911301284
1076,2898.972238249125,3353.4293603761516
1077,2659.164857828257,2936.0092633283666
1078,2896.855019847627,2377.867222517043
1079,4082.1153412877584,1725.7506312289327
1080,1640.5860566849722,2690.8156271358625
1081,2340.953042291344,4405.663871738308
1082,1861.7713405391728,2235.679227570447
1083,2381.825634691673,2467.076708585404
1084,2796.0318083045427,2442.886992569258
1085,3161.1040783774642,4147.529956559663
1086,2654.719512084261,2321.6304588104563
1087,2608.923844379753,1493.0992848291594
1088,2248.361129095929,2274.582632459309
1089,2609.0399948043564,2608.509079609409
1090,2448.5344654429023,3072.1161147934954
1091,3522.5165731324437,2516.8770281817388
1092,3389.4411783137366,2981.3621463903
1093,3157.8813877438797,1887.1306829750324
1094,1741.2825845475343,2342.864056424357
1095,4289.490384106878,2946.964855446574
1096,2059.9309313003137,2277.6712854948555
