,modelA_train,modelA_test
731,3399.28855023805,3181.685424647946
732,4709.1696160216925,2622.612270238841
733,3581.530998962114,2630.0987353418673
734,4034.443019139274,2353.8681729838427
735,2587.4725683580536,4835.721812712067
736,3168.782315389917,3045.0895136496683
737,3902.494047270051,2139.5926144612995
738,2071.1649235466543,1783.1598640793704
739,1866.9400009279702,1874.8476752912418
740,3548.7782187009143,2032.7456597201913
741,2619.131039988172,3418.7136303164857
742,5889.588160134728,3765.6706686618027
743,2539.209616945095,4698.07863171202
744,2177.3058063457074,2878.0355248865867
745,2154.4528926772864,2594.1758691683413
746,2703.4733800486324,2519.7198039060163
747,2267.8636952216248,2120.6871050577474
748,2397.8236028985193,1972.2433057093326
749,2391.3436952534817,2402.4187165796566
750,1428.896659675316,4367.343584064454
751,2489.2622358604917,2340.884089239985
752,3454.4617069272454,2524.866380043091
753,2522.4143564473807,3174.519474826796
754,3129.9518029966266,2546.4282943020676
755,3264.157046729828,4363.004905575614
756,2762.403370814946,2266.981071470535
757,2324.575753764703,2540.550141816794
758,2303.268156854147,1819.2154915874357
759,3191.8903011271905,2131.0644693782315
760,2382.159712801488,2277.572669952643
761,2231.806495988599,1829.2207919776097
762,1782.8001734307918,1877.078907221357
763,2885.4148482544865,2885.218478013507
764,2389.809595575482,3108.526114320008
765,2487.729426191404,2056.57302298144
766,2038.2309739279654,1834.538772862315
767,1710.028948764447,1531.4500583311824
768,2398.8811384651644,3451.2851929459102
769,1949.7308888543466,2464.768708230295
770,2224.0015637827883,2523.5019752552
771,4632.95258285435,2803.587207745165
772,3906.348496678354,2801.6832387308305
773,2153.7983525063946,2228.661552593757
774,1949.8892613594116,1852.0815764105232
775,1728.5367536532924,2258.689262445715
776,2316.257097143799,2576.0135387455075
777,2366.033787468547,2036.072389451259
778,3458.942893499356,1907.8473855205837
779,2006.9918836509105,2490.9481933794987
780,1887.0135597979558,2637.9263555845855
781,4181.487763950716,1816.943434336118
782,2476.338681076207,3194.458578267925
783,2252.2149493056672,2475.326269810921
784,1988.9660602695578,2564.0478479823983
785,1754.7551856549655,2546.3872483837145
786,3390.8116516046375,3793.48469485217
787,1979.620833361943,3742.1171567873935
788,1927.033777841149,2397.3176581740527
789,3487.4090422696195,2193.8065942535804
790,4762.341769196813,3623.152481095899
791,2886.486771761604,2128.0226632205204
792,3680.9929658490664,1810.619074198915
793,1932.754281800377,2126.933618894659
794,2512.685334090954,2026.7978599598512
795,2629.8332503419383,2029.2168104729067
796,2838.9702367917266,2568.522090282386
797,2491.513735422542,3235.0160386680545
798,2533.5159850921864,4716.152885838577
799,2512.1279811988006,2301.7614866595823
800,2014.4254534175716,3121.5130820697495
801,1998.695196225402,2247.654875031901
802,2618.0801972552085,2132.5915858450157
803,4060.318416338201,3629.5078979419545
804,3657.38516548382,2156.9696072886127
805,2210.593706701671,3344.2444388040503
806,2607.3573323162013,2264.190916323224
807,2072.678453534744,4781.13915029992
808,4095.6999494320607,2351.571588486581
809,2254.4622965834687,2696.3377487817334
810,2104.498637481673,2639.378507795869
811,2149.812983681792,2410.5878183263526
812,1930.7915453720238,2424.288408073816
813,2616.324244922235,2930.69794609061
814,4495.911272889931,2141.7250709952054
815,2682.2940507498693,1739.363431669429
816,2431.2171095136982,2243.608173106132
817,3079.8388868088214,2020.774935739763
818,2373.8222887286684,2740.459844167059
819,2490.206227933672,3849.8923444798465
820,2601.7078628509785,3849.8923444798465
821,2045.9883205711085,2570.2019089603227
822,3482.422417357049,2206.8011672975667
823,2588.795691642122,3507.289891316804
824,3417.428720828583,1312.6291086926833
825,2945.406324136102,4079.1294787064035
826,2886.751469023514,3433.25656576365
827,2528.0767670287405,5060.875344896129
828,6508.143330064722,1412.0954368276166
829,1549.2000843879396,1350.2382771314938
830,2761.768009722521,2633.4425075173267
831,2394.4568160489544,2618.7948606753516
832,1903.8071559907326,4959.230246696681
833,2832.478403536949,2383.430399803065
834,2305.0088552882576,2275.283471574837
835,1870.1355539075903,1983.53055011089
836,2167.1691869153087,2219.19700271217
837,2213.3677427554467,2315.8314579984863
838,2080.5845398468,1860.1426732767777
839,2251.527198269935,1681.0041405022446
840,1938.3896008409547,2212.3966042697725
841,3665.2588708129356,2852.633822860423
842,1955.835303173094,2405.986960052098
843,2471.2911308655084,2409.1162484021206
844,2756.699641480283,4957.438642060936
845,2562.360959196093,2190.359432197203
846,1702.5306570579166,2070.056803632993
847,2090.347695524091,3222.742993636858
848,4113.603699982391,2362.8200819865124
849,1932.0292391185726,3615.941206083382
850,2583.6459667570207,4645.383781005187
851,3476.703321343445,2291.9393421604036
852,2650.8117558193658,3175.3751326358474
853,3341.4630266292215,2610.994315168399
854,2243.1177772856654,2406.8377868170005
855,2501.7252698536563,3636.339234809429
856,4215.921110031412,3240.3843463718026
857,1957.5256640468651,2161.9360280183896
858,2471.062988631391,2110.5361964046124
859,2532.485367913705,4148.413632977927
860,2062.0312854401195,2743.5615391520087
861,2262.640226993363,2460.32146793196
862,2463.8528422298873,1980.5652779190955
863,3036.8825629098205,2562.9762376094955
864,2500.2588940696387,5369.984824329002
865,2596.1976140814113,2318.295853165978
866,2661.9968931046537,2316.010174437072
867,2491.4211680397957,3596.4113809978926
868,3091.257718147216,3596.4113809978926
869,2232.281487198288,3457.9314926038014
870,2760.5381496182117,1991.9758119564842
871,1688.0163936734366,2765.0977108849333
872,3697.4878180807223,5245.4393296678145
873,2456.130761128793,3126.187153690073
874,2443.080673452704,1989.685795374005
875,1944.6008381632125,3260.0596178783076
876,2738.9179663719137,2238.681323720785
877,2103.5944060771053,2056.5427727326914
878,1695.7184432974816,2672.3621425857586
879,2850.4100805103976,2125.3738761627496
880,2691.7708797462565,1952.929040883672
881,3173.1518817603533,2198.1290988676187
882,1785.1755257063755,4143.285427721122
883,3478.152751838485,3254.4886142663736
884,2364.745798635478,1996.139275514309
885,4172.426541647637,2047.2638456430425
886,2281.4304764657186,2754.1691420353563
887,2280.6084541455743,1860.6771797873255
888,2971.572318921544,1860.6771797873255
889,2149.435745351364,2766.1892407061446
890,2760.101530921376,2903.0197822611044
891,3523.8753583974594,2039.9764295017062
892,2451.9386792474547,2915.9617296399365
893,2628.0526750502045,2204.1457280248205
894,2436.2340439414575,1718.2136531442873
895,3566.369818859688,2235.8463536056233
896,2488.2067963883555,3031.961594808204
897,2969.364937750765,2912.204906472917
898,1914.1132765126436,2517.2357597130563
899,3343.9550614598375,1607.4496916467867
900,2682.0590493818377,1494.6828079546544
901,2285.0694713677585,3211.503025293857
902,2123.281774059442,2267.900654363475
903,2136.9187672979897,1852.6823301802929
904,2187.0978393265914,2351.711682127375
905,3321.7968739475496,1810.484405456548
906,2302.8766449406558,2656.474700594078
907,3705.151294873876,2972.6671623890493
908,3133.8813433054393,2208.9089798968525
909,1753.2591105697745,4198.617351252599
910,2132.0665083557274,2965.8162112100745
911,3554.206784379968,2126.6745582100725
912,3188.8628030297136,1849.8908391698346
913,2850.65570070191,2269.230203392915
914,1899.3597940512684,2267.211256625667
915,2270.678741068785,2411.0596476463015
916,2655.9948463108963,1831.7907113023834
917,2091.5941310134795,3312.755507149417
918,2865.5235342114815,2326.415571957835
919,2825.624166810469,5038.798143524507
920,2207.8905620008486,2323.2930378858646
921,2371.0365393526176,3838.916048065181
922,2994.352627585339,2275.73930699944
923,2485.568033912645,2525.632217529232
924,2378.666105153123,2240.6574702451717
925,2345.000896318402,2240.6574702451717
926,2857.1096091723934,3653.841365787687
927,3133.5400951198826,3807.0980381736867
928,3847.8919697082347,3322.218088653448
929,1935.9266855511078,2141.543838845399
930,1529.5895479980852,2636.098943319913
931,2175.5731031275964,2292.6089676319543
932,2359.9989808145465,1696.3405443691736
933,1944.8795956393408,3215.4139672869965
934,2403.4466568054313,1931.8769497564706
935,2712.5159604494283,2881.0903318622627
936,1784.6425177537744,2200.335377658373
937,1850.5310716083886,2308.6541461902675
938,3234.051072578033,2240.0967246617565
939,2266.0097012793212,2570.8569896156832
940,2275.7477984443913,2756.1937737198314
941,2122.0653422084783,1889.2099910408779
942,2045.609863662661,2206.356861394823
943,2554.196474223142,4254.142844648357
944,1933.5726340422389,3248.657064790708
945,1928.8683027715947,2015.922503603754
946,1790.7142774853742,2048.826603559538
947,2259.232074541206,3142.158041775713
948,2666.3503481821153,2026.4683554379394
949,4823.363470197126,2541.9268052281222
950,2175.8812871665396,2047.5320003337638
951,2243.999771565884,2133.326289820764
952,2110.651003951111,4212.433858001987
953,2634.143017830014,2187.4606817818894
954,1800.0972686159266,2609.09391741719
955,2129.507200078832,3715.9579964243285
956,1752.41411180335,3416.3373482178044
957,2298.513602977939,2212.588935852666
958,3437.1313585119874,3676.7727502806038
959,2288.8909340955734,2704.0059627617097
960,2226.4058652510057,3136.978632744107
961,3139.391510169683,2045.290787549268
962,3176.9042251267106,1977.5544633993366
963,2229.8234466960876,1693.9480864068325
964,1862.8037164089965,2148.2326308604315
965,6375.066842468415,4937.580752771963
966,2404.3806570440393,2801.801183965258
967,2804.021701858573,2522.02738075772
968,5742.107583264249,3364.749460723326
969,2266.47611102109,2444.215297102828
970,1627.735436390181,1888.5047094006889
971,1980.703747687537,2966.6600940057556
972,1970.58412888352,1894.694353981048
973,2202.2380496979417,2078.5979835153125
974,2087.3903601290185,2570.659960878832
975,2372.954936396413,4660.908627048009
976,1872.0618787400786,2025.0576690179719
977,2245.8646445868008,2228.7581308485387
978,2114.9260707391245,2164.8855341231315
979,1735.7933788398575,2262.607430568674
980,1924.462924237992,2660.806944036575
981,1816.4632127700202,1800.9092030093973
982,1755.0617692446933,2039.3404173607191
983,4904.63939590661,1575.7525770303175
984,1977.5572407773848,4475.925097995789
985,2125.2345985220018,2218.035945982342
986,1896.6420423196525,3808.191325489558
987,2999.4493271542356,2852.8555098137213
988,1584.237044409971,2717.883603189563
989,3158.4463009635056,2484.193128231478
990,2472.0488783194346,2749.8261350626476
991,2304.3890696781964,4294.299396510967
992,1912.5718010904025,2536.9350843655857
993,2395.096632497385,5670.2582336104715
994,1576.7541200388741,3702.092889683644
995,2403.2943392704237,3270.9260132130607
996,2537.629486034376,2039.530613171529
997,3618.05390101281,2047.9784660218131
998,3032.9154056661114,2380.2272666666895
999,2135.9157847793717,2323.081926081285
1000,2576.2157325749204,3740.3835120516496
1001,5668.037246419757,2121.3612963901123
1002,2553.513825393254,2383.3377593237137
1003,2763.816990526428,2640.117509691975
1004,3474.552969643522,2485.62572590834
1005,2348.1161198759937,2468.952518640913
1006,3231.854882753547,2233.926697470189
1007,2253.441382842586,2256.8306745311993
1008,4240.081134785971,1956.3028797383056
1009,1767.634157382304,2459.3390964579653
1010,2969.393943894495,3719.9114876751555
1011,3601.6552744034548,1951.4002528243982
1012,2585.1770242912794,2012.048440996429
1013,2027.4493721690683,2402.088728431917
1014,3146.6954156623447,1928.3135239241165
1015,2358.9701617419178,2912.1255657160373
1016,3442.9374209328416,1986.3701183082635
1017,2331.248574331354,2438.989987785524
1018,2139.3905717734597,4430.390611911382
1019,1680.30274569301,2064.7589647440136
1020,1692.3514175847047,2583.354949457159
1021,2085.8575200066985,5176.464384158683
1022,1728.15947508741,2199.123713078419
1023,4011.9113807659123,2282.776606900948
1024,2312.877158064676,2621.9057286738403
1025,2140.052341280492,2380.822324762076
1026,2528.1117646476964,2624.877757629492
1027,3468.4881102824543,1977.261597170939
1028,2275.4569944467457,1753.9022141026885
1029,2963.920960034463,3715.009240212942
1030,2266.8435429509345,2131.4857848165534
1031,2341.9862784424063,2434.332083608203
1032,1782.798541204906,2476.826601757269
1033,3066.21372653621,2218.7935151690726
1034,2471.179861210714,2317.526766314047
1035,5475.910668656048,2132.316574837466
1036,2541.780743277684,2102.663372112913
1037,3611.651746394853,4055.5477714152307
1038,2601.0512013354305,2794.5780351212957
1039,2673.715056518068,2390.498832572298
1040,1867.126559641459,2697.4580725434066
1041,2437.862198550549,2075.3867979046145
1042,3774.5937782289798,3176.7608420663273
1043,2382.4525199797104,2358.7168453900367
1044,2690.480342519471,3614.1643841831465
1045,2485.055837931562,2462.735381442145
1046,2311.379583159996,3583.646177019729
1047,2950.3012705412175,1636.1473964374743
1048,2193.2387923949054,1772.2163029022518
1049,2222.069183001192,2459.1095909804526
1050,2061.357541022375,2596.17695153761
1051,2332.2225851062103,2722.2608705827433
1052,2267.782959474588,2750.1913098300347
1053,4292.140112521753,2288.7502370656207
1054,3392.271299247458,2035.9023761560013
1055,2207.8716285201385,2947.8439787778843
1056,3743.919439744296,2176.6327901992645
1057,2251.9176447748105,3714.6557411177737
1058,2559.490843753046,2629.545139773366
1059,2002.6122677428784,2141.559321442402
1060,3717.545493260098,3150.9343321888473
1061,2841.698757956505,2079.1443762727804
1062,2660.8853658536386,2212.495444614872
1063,1802.627474909163,2150.79227866784
1064,2735.8054414464245,2687.1491270417623
1065,2749.967381747547,2367.6008251042895
1066,2234.3242033452234,1892.117600246198
1067,2156.42651380236,2051.66182620146
1068,2323.5251732798515,2084.079153436033
1069,2333.352152401659,2541.748219268656
1070,2318.6905491702755,2009.5185234123005
1071,6330.337213750973,2887.374468596677
1072,1886.9722610066613,2117.5806248937465
1073,2053.1841486455933,1702.2221089803866
1074,6036.860023784086,4665.256654756264
1075,2006.7719043049656,3741.027698219122
1076,2856.5813484500673,2795.6061649119447
1077,2987.770029620758,2891.010733480451
1078,2566.9155550856835,2375.8404623350916
1079,4004.2521269038302,1878.4431641475162
1080,1698.2695432148992,2443.578055719769
1081,2914.091666502131,4379.392372318706
1082,2172.1937520219644,2017.2916933433946
1083,2548.653038907821,2404.919810526854
1084,2630.6509049333,2365.8838062208224
1085,2974.237350590391,3322.051741252144
1086,2766.0133990353647,2498.003618610525
1087,2386.8339838990423,2093.5672050145563
1088,1995.161695543922,2250.6296524006234
1089,2457.4394360614497,2524.156462620796
1090,2005.44509914002,2912.48991536359
1091,3291.127360374258,2463.0305502480696
1092,3033.7050264288177,2682.448880156987
1093,2512.459635113118,2160.833508532496
1094,2025.6770184678112,2186.1706716199124
1095,5289.225387135253,3042.104378123696
1096,2131.1214893428046,2150.358902482521
