,modelE_lgbm_train,modelE_lgbm_test
728,5944.299849099428,3446.2447499863674
729,3326.114203288342,2466.9707965712014
730,2617.1074926791175,3414.1784848925176
731,3197.9184478331563,2828.819985946978
732,4187.314331310421,2523.1920172908985
733,3320.662127163758,2738.9935894149758
734,3680.6170338421493,2179.993438669715
735,2473.69630346137,4861.749930484106
736,3672.731685358996,3123.79718582674
737,3758.6892257117715,2151.4426704954767
738,2171.9162399047905,1798.1210106602819
739,2075.274900901164,1975.341475293498
740,2444.9431419843704,1966.8175848600877
741,2547.96308872444,3609.9233241098605
742,5863.061425107978,3547.48413134602
743,2356.8739132544474,4749.619106047611
744,2209.6019567993735,2946.808716103246
745,2337.32255421334,2374.1116531593343
746,2408.761268081182,2596.213711445781
747,2084.6879657402906,2125.7820823167713
748,2146.470961107251,2180.242504148616
749,2250.434196583377,2200.18535950707
750,1543.2475085265119,4149.215751713979
751,2392.489842976999,2166.4466148632014
752,3440.1585601307565,2411.8425086168468
753,2632.3785184562107,3270.576789672422
754,2877.5603549928383,2535.604636016639
755,2820.112359169385,4439.758268388026
756,2934.181550912702,2317.701715514292
757,1877.3269790570596,2472.3464975528564
758,2266.5108115171465,1951.134271422965
759,3179.026888079619,2253.6347244314784
760,2583.105050920935,2321.814440714727
761,2018.1029844855884,1855.1402226910527
762,1944.257134748429,1819.1910182744396
763,2874.9850163350875,2725.4667388356966
764,2362.8928202063817,3028.7025631680635
765,2581.954410766437,2193.991433126113
766,2064.9619468190317,1722.445377912025
767,1713.4698488810484,1561.8038620322634
768,2632.4287492683497,3444.67601221195
769,2036.6285026140415,2436.1896169940214
770,2187.3976254035624,2370.529638345338
771,4680.704187724978,2817.704186569447
772,4291.159852770311,3106.3805480803
773,2133.371498472068,2381.8880426585365
774,2222.0530809826373,2058.202963668619
775,1811.3517684974463,2216.7090504040752
776,2283.5765988334383,2362.283520604434
777,2438.743297383406,2191.1300463595526
778,2933.714634314137,1912.329757821713
779,2228.3278895212834,2739.986931587048
780,2111.3509041051843,2519.616435835212
781,3557.4846896316194,1964.2066535549752
782,2642.9205740885827,3041.080891407667
783,2219.4891702412106,2439.8324205086046
784,2117.749290829599,2548.3139862724997
785,1616.6766405770518,2342.693418371648
786,3102.9563085494647,3794.382500683023
787,2041.4511620207916,3512.3692794430367
788,1769.9015732467828,2405.6444441644626
789,3633.501421738015,2062.8628094204955
790,4771.293290321953,3587.3708426404746
791,3072.2399200274194,2162.69397400887
792,3475.3352003773766,1978.282538173885
793,1868.31759174408,2169.1256760810898
794,2355.091928086054,2023.4121415983493
795,2652.389160813157,2091.5365055056723
796,2903.9377149348265,2674.3707690619244
797,2460.071068750158,2935.6253816175586
798,2427.499892789156,4956.629161491867
799,2451.694446129516,2465.8618836715336
800,2141.6548154859615,3350.4512891920517
801,1804.5696273377305,2238.795794146842
802,2539.557083767103,2113.0022983736735
803,3249.716835646946,3734.3618650472986
804,3542.452168561288,2180.3548824658233
805,2159.043870886572,3342.275611890167
806,2341.6401576099656,2275.931920436587
807,2069.8398507154066,5244.3835407135975
808,3948.74965146914,2362.7731765540216
809,1916.9788479101098,2569.791280671946
810,2043.673435421399,2568.949038287918
811,2192.9221421623583,2284.296287057504
812,1805.9089094755473,2425.3822317543404
813,3002.5714879807465,2767.5666435650883
814,4780.991485502489,2022.5074904417422
815,2881.051904560094,1724.5059313955353
816,2844.3146317730325,2515.382569657212
817,2911.9614338894876,2090.074108992458
818,2336.8553837445547,2860.624514905585
819,2499.4655483730694,3603.1714030808025
820,2401.214476770884,3603.1714030808025
821,2179.772033364975,2605.09809928179
822,3660.6777474604537,2275.448986798709
823,2394.8796875415333,3180.4733588386453
824,3457.9302186760965,1515.8441573536263
825,3204.2982114527467,3683.6597732430528
826,2915.4354119949985,3689.6539000954785
827,2535.774504761299,4693.607436644968
828,6566.590391926659,1538.6074802264993
829,1974.7293369380031,1526.2227475714121
830,3367.040220035304,2482.863586335633
831,2534.3364037821957,2817.4714225852745
832,2012.0222578626672,5083.851019845444
833,2792.668621881046,2346.114146817708
834,2211.6384042775594,2227.6848519488412
835,1802.4696298241643,2092.3707656968104
836,2251.067159366151,2261.5045751056978
837,2275.1584342752712,2306.093652840624
838,2142.5213921124755,1999.1048792976198
839,2169.022493171327,1750.9931321521785
840,2177.8274143020058,2543.6123421522766
841,3583.4017240451108,2697.071180603559
842,2232.694236749871,2420.970671055241
843,2232.9546312461066,2523.7291435002176
844,2622.880396383242,4873.360965359494
845,2317.6029118352562,2286.408930449514
846,1855.7438475584138,2184.6501664530715
847,2013.2855926242933,3110.086556905047
848,3381.666442936007,2221.0522556062433
849,2129.0128061095083,3619.8801806801685
850,2475.3810329751786,4244.219678226875
851,3586.402097429492,2242.5487744953875
852,2587.0661725048094,3229.8582583658035
853,3223.741634969829,2419.3986503311994
854,2014.5320197700642,2365.8955807324974
855,2174.931000327925,3794.675247808113
856,4490.0467297926225,3033.782395709266
857,1961.2480087246302,2201.673003495746
858,2314.9109609432167,1914.0275919982737
859,2407.9905687751548,3998.9141970690494
860,2122.1455794861995,2787.715488836719
861,2472.130389523555,2388.895747094254
862,2765.4839454795388,2273.71336087041
863,2708.748824396192,2587.4202647554935
864,2574.1139505288843,5262.882092591053
865,2671.298524517339,2283.2890776593513
866,2606.5461723643807,2094.4977544870735
867,2569.3907885361637,3896.904510939809
868,3106.547177421033,3896.904510939809
869,2180.5450359940232,3100.0648118071454
870,2823.192737562333,1931.2179507394903
871,1676.992781479411,2675.4209807545535
872,3883.8892961064203,5292.5432056697755
873,2342.327980444825,2876.754363691684
874,2627.8982469675066,1982.142131079836
875,2043.3000989769328,2970.5031518459227
876,2686.873620764468,2193.1402595460395
877,2440.8093931065164,2063.7943054104394
878,1644.033393728674,2764.2814892188035
879,2564.3116277811746,2136.0194990215596
880,3050.8292893945772,2040.5052328085396
881,3595.4091010818074,2200.5475041566233
882,1932.0719159158398,4527.152075987376
883,3135.130328884134,3090.497429991563
884,2261.5786487028786,2106.085086491899
885,4055.6896310185502,2070.093347369357
886,2227.4280267325,3180.5804024405743
887,2213.8631099797008,1939.3436535012418
888,2942.2517993127976,1939.3436535012418
889,2238.2923178564206,2683.310786944062
890,2859.0372763184046,3189.503603604935
891,3398.674134653939,2078.429844258664
892,2364.6119014645938,3002.0846624665073
893,2666.285923141075,2277.6219669791867
894,2356.8911896200098,1770.0162150309789
895,3533.0342587266305,2361.5083020764832
896,2432.4085313546075,2900.0162605325268
897,2895.7494236437374,2874.679142391466
898,2151.382852801246,2654.6843832857294
899,3637.6511052323776,1684.6251106237473
900,2892.8735275563054,1783.1658317665856
901,2193.0085845993326,3218.9995618301973
902,1967.5821406976622,2334.38039069555
903,2159.547435413394,1997.1471276806274
904,2049.545687101576,2388.4323556541804
905,3305.440639827176,1864.2137753358925
906,2281.7610097171278,2546.5541305882375
907,3827.6849720964415,2699.7818180123877
908,3068.268633675227,2484.614840067335
909,2009.5962345769035,4117.658774430892
910,2395.032266634236,2932.1425689005414
911,3117.029966574671,2178.103628870246
912,3128.313009252589,1738.608046376218
913,2757.6633315742283,2193.5318845339434
914,1849.281953348801,2212.794025963388
915,2253.215106915771,2752.440501085321
916,2643.8684747314082,2072.704244756132
917,2132.157704010379,3735.463179074987
918,2644.3975739852713,2339.390952796281
919,3135.545054520895,5058.6485313679095
920,2299.1544527451947,2272.2281047737974
921,2226.661131584365,3551.26073152569
922,2630.274401243771,2209.3651738615254
923,2507.645646528988,2447.23209407331
924,2739.8051715494566,2272.75737020801
925,2431.4371728495303,2272.75737020801
926,3127.5362203799145,3421.864776092185
927,3017.064554018616,3890.328449718868
928,3803.0790842100937,3034.8125157096015
929,2046.0997119675058,2179.127729306537
930,1948.5523351029008,2600.7788832966107
931,2230.4401848305483,2275.861778326266
932,2145.621867198385,1698.9881143253456
933,1828.653087374814,3269.2344717092824
934,2219.5357683662382,2042.5980098608768
935,2522.3031192950752,2932.57721641
936,2033.238864554085,2248.3187366918937
937,1953.5944012808889,2282.35810611592
938,2988.756348423756,2508.506817204907
939,2347.51604352852,2961.566676003611
940,2085.380481500848,2705.6496919053448
941,2485.232013358064,1914.3481245621938
942,2186.3210166300464,2220.673511718517
943,2448.0953605675404,3927.8882674813494
944,2031.2577056571429,3334.8748397756485
945,1817.004318802955,2134.432746912344
946,1996.6676289326174,2217.2607306540335
947,2346.1873025490763,3796.44677657071
948,2655.1421954647203,2171.0588676217135
949,4941.638536370631,2873.971268484083
950,2216.6044276502626,2223.573877008554
951,2270.751502278825,2189.0358694842594
952,2149.7810230194136,3971.515511921597
953,2812.249483606608,2441.373898535494
954,1834.0171823804033,2824.115409217203
955,2175.904975956097,3571.002944694822
956,1886.646151171468,3336.666393515175
957,2538.756800128549,2240.87572888989
958,3695.8560351285455,3403.2763735310373
959,3727.280392604359,3042.7316394081104
960,2430.0594236925754,3000.44334958111
961,2911.5056313094165,1883.4725008787639
962,3038.1987079065025,1935.5820219810478
963,2357.413222683214,1778.0876533987848
964,1830.6666387131904,2318.6162753387375
965,6236.745638692062,4621.398881573902
966,2522.144968919741,2611.4605541475676
967,3130.989583822411,2418.1671487543263
968,5394.106450023894,3447.572771307343
969,2338.2733807776162,2351.498701744764
970,1600.0780456085495,1807.0653234935398
971,2061.8936861035318,2768.778003123346
972,1957.3387196353628,1904.4981590096347
973,2153.7410581438003,2191.6052769544153
974,1970.4463654487695,2419.3779309028937
975,2102.759164330624,4402.851724506289
976,1961.4834426737348,2114.5728394148887
977,2209.7559382622535,2296.1362274991707
978,2192.612517102015,2227.337222912208
979,1898.598485357285,2279.0343848924267
980,2192.382913443275,2684.8801689229504
981,2060.4455705229093,1882.489412500988
982,2110.2207323931116,2101.4287508501484
983,5092.424543844121,1826.049870243096
984,1999.186114368702,4484.749512492201
985,2370.4548317596423,2288.7157016470765
986,1747.7588364903122,3933.628223838292
987,2691.7095813165383,2945.0300506236863
988,1788.4871214268062,2890.9936225775546
989,3131.9844454882,2338.4654707995555
990,2368.022368416063,2616.165245446243
991,2254.897072681989,4222.817326630006
992,2189.2584048846115,2320.9552646459665
993,2434.0233204339065,5189.646893222928
994,1685.5659235653118,3618.838242079911
995,2463.260141550526,3254.8527406241865
996,2489.7520384420345,2143.7522546866517
997,3946.062762689129,2312.115607891952
998,3189.6521823341777,2341.6660280140136
999,2144.4231596048567,2185.5497591009835
1000,2855.4041967159433,3501.0113716497763
1001,5344.556540559452,2153.1891521172774
1002,2521.305713339074,2329.208997598078
1003,2608.3478964697642,2700.250841513215
1004,3795.826939177274,2395.363907104017
1005,2560.755471341148,2352.715771421397
1006,3111.3076786283964,2309.3501549383086
1007,2129.63556370594,2274.9207608059187
1008,3692.8801740996646,1919.3587975164173
1009,1737.1102531163594,2340.2381923590183
1010,2909.7116855510058,3639.6365383728817
1011,3448.1398837015213,2274.254280536538
1012,2604.6253960877098,1995.4954135147914
1013,2050.0910888528997,2391.4606417344976
1014,3090.023167639335,1840.0201605162904
1015,2553.564540834908,2753.8735783598154
1016,3834.2721258317465,2015.975706021901
1017,2296.196223015787,2767.864343364501
1018,2177.2586181038755,4239.38594951816
1019,1859.5368861514812,2109.333092814085
1020,1774.0879165847846,2670.1629797647443
1021,2175.985616426819,5356.341991121266
1022,1788.9090312882727,2271.254280891893
1023,4194.085846631803,2295.9122033797703
1024,2806.7585677192915,2741.846780438604
1025,2239.1334965693104,2224.473817218265
1026,2340.7049189964014,2681.7946482790317
1027,3636.7493175007967,2104.042033110978
1028,2162.24001333264,1773.8539743673282
1029,2783.3228919831854,3554.719974986566
1030,2292.216217307031,2086.5447157900026
1031,2295.1374709513934,2277.793018903155
1032,1951.136678340522,2684.3894217227735
1033,2646.7971923199166,2128.1572818005952
1034,2827.6218625113615,2468.5804382780575
1035,6099.86687025254,2080.1894157413267
1036,2715.4661856847174,2026.1630140442546
1037,3530.3502303013797,4174.128846898596
1038,2758.4136536508354,3122.7081626938257
1039,2479.3896266683896,2505.353231635113
1040,2033.7180300769191,2586.5195591373877
1041,2357.1560995189425,2052.1857103911457
1042,3580.496280204804,3091.1201599509227
1043,2248.540317191135,2452.6988239070383
1044,2401.2604581634528,3598.1996704884323
1045,2431.4785351130245,2358.951154196007
1046,2140.292635220614,4178.1525063578065
1047,2980.977593682355,1677.1927791513795
1048,2415.221188745419,1801.6580244096258
1049,2440.6347486406,2430.308257683834
1050,2103.8022407719864,2574.602633294468
1051,2210.1108350078794,2997.7300927510396
1052,2447.2831572839355,2731.8742333514865
1053,4537.154833323421,2530.561860492805
1054,3427.2950059958084,1965.964917402224
1055,2460.2527723226476,2855.90635109329
1056,3617.49055090402,2154.524721390636
1057,2030.1531690231247,3701.518507129964
1058,2756.404104100002,2711.3777187561454
1059,2073.514675842946,2142.3176290254696
1060,3647.893346546297,2998.284308279416
1061,2588.2977531188526,2203.790992053002
1062,2842.3257890850023,2273.244530306691
1063,2214.249453431786,2074.093283881596
1064,2449.408380769777,2594.293652552661
1065,2376.9204513911855,2552.983935857757
1066,2481.329984575069,2111.5487573308005
1067,2569.860221812769,2219.479534892965
1068,2302.0456196406435,2092.283717028551
1069,2473.017152247599,2469.4162175028127
1070,2475.2892142289234,2095.1348482040844
1071,6237.827163837006,2921.1808019080954
1072,1811.3793711916744,2213.752887137931
1073,1955.4989078962262,1636.7472012439919
1074,5427.387207128335,4970.392050335603
1075,2430.510630938605,4197.097158619307
1076,2978.1131931738587,3024.062994345692
1077,2897.159784566727,2741.1005419753183
1078,2349.090969732207,2412.7787050123125
1079,3740.6924720037932,1879.4757317624221
1080,1855.8315333976664,2359.848923877295
1081,2936.320752347815,4352.4177253157095
1082,2377.099670741706,2182.5491043509273
1083,2548.625339661726,2593.580955487503
1084,2458.7612414227415,2345.4035262502175
1085,3211.808530422825,3290.2246307435935
1086,2206.095129817728,2407.5723102621146
1087,2525.2965123326644,2102.730105479195
1088,1852.5393906385834,2314.380742241199
1089,2311.1715377042324,2573.3609747560663
1090,1973.0623129991523,2976.0486535349437
1091,3201.8502162695304,2587.383566821426
1092,3383.1970956668665,2763.2349610018605
1093,2974.030219417602,2132.2350223408757
1094,2024.6607386914984,2398.167317761599
1095,5472.289210399458,3106.1635536818635
