,modelE_cat_train,modelE_cat_test
729,3098.077150853747,2650.7073861396516
730,2807.823954870695,3431.157827877105
731,3171.26745668602,3059.5237155761943
732,4596.565966677504,2541.2075573886705
733,3298.6008345034784,2659.834127868556
734,3752.433962600682,2288.8568650077477
735,2574.452673939431,4929.3727374404225
736,3052.267356414798,3099.7749296247284
737,3730.625560415041,2059.2026024778443
738,1993.530015412481,1796.803551973259
739,2006.1250855362932,1925.0612486962968
740,2855.3894207366825,2135.1153440433795
741,2698.6167672462834,3614.296903978702
742,4797.4834059854165,3760.8754978264187
743,2492.6424620919806,4768.927284303478
744,2249.5625387568352,3136.6358225833087
745,2220.0114531995796,2598.918974233931
746,2471.3243626265885,2562.950580878524
747,2335.760962481989,2159.0147320646693
748,2372.0111464200713,2092.482184076467
749,2381.1052162603937,2307.5040337141554
750,1436.8446975658296,4258.694830740634
751,2488.7716403655822,2264.447132888532
752,3350.016957953319,2509.516655920009
753,2507.99222759666,3225.1670397846547
754,3306.5026817712155,2585.3721417245238
755,3066.9102023597425,4390.831777897454
756,2526.157181308446,2256.3620393517785
757,2290.6664270907813,2525.759574822981
758,2486.762572947338,1899.1060144877029
759,3250.7270134966343,2129.8249003905157
760,2460.580776454976,2240.238065289646
761,2352.438048968846,1755.9285326891047
762,1991.1100424590868,1882.7468383063692
763,2795.8783340778664,2909.8708576861095
764,2308.1239907641584,3173.2478430490833
765,2475.911268541055,2138.4307017093274
766,2003.42662318246,1826.1608162160835
767,1801.5215924176503,1651.8079583459034
768,2208.4957093587536,3408.4615006537147
769,2034.2965581775993,2410.2096840657696
770,2095.6085695629504,2464.8189468440214
771,4373.598314307523,2832.3162064206385
772,3669.7943645921987,2740.6725877587724
773,2226.688154241042,2303.1029869890476
774,2336.7927371374863,1812.6908780225494
775,1734.7560553317235,2264.2879106433743
776,2235.970231835869,2514.132518730493
777,2438.1076398936334,1930.403151146374
778,3334.081521040937,1854.455037648307
779,2076.723942812756,2428.9852607753633
780,2049.0875905755665,2591.619837251525
781,4111.463110044727,1821.9852520712088
782,2590.4579959881526,3198.7600735810074
783,2247.5211757769616,2459.291760385521
784,1951.2676163121819,2612.511147294069
785,1610.1364963654732,2565.651620021394
786,3059.508405182112,3809.807752044054
787,2250.555736394343,3849.896228207735
788,1588.2641853780651,2356.3948650107554
789,3487.6169174030556,2252.0039644077087
790,4535.8664607924975,3730.919259484674
791,2825.3498792460414,2118.386525685485
792,3970.7086893733112,1855.0671730917456
793,1921.9905774615006,1984.1084744986315
794,2425.3963713675275,2115.251819281989
795,2818.7022822029494,2029.4848106577992
796,2796.4703590765525,2557.602598223511
797,2523.69155494465,3260.355226540944
798,2421.005270355497,4768.0297088917305
799,2648.634115345025,2352.682539259111
800,2329.021699764349,3264.9046270167587
801,1821.6663227325262,2303.1338829964493
802,2346.059961992099,2087.631921852671
803,4111.947532037133,3784.2206311386385
804,3486.8419292329518,2032.9830842494237
805,2194.1740939414985,3341.7744714037663
806,2652.204459603594,2321.3902508337515
807,1971.5012546856385,4744.291583757758
808,3984.235738169935,2325.508942828177
809,2134.9205752367943,2680.0105625113824
810,2130.753484604911,2651.9367765696884
811,2203.324593838105,2387.959199079819
812,1974.0895826744186,2391.259000486223
813,2601.331026078118,2908.057832518317
814,4490.16154234857,2067.2540388873645
815,2793.0923789106187,1688.2845370875493
816,2784.3394523678658,2162.382819676755
817,2846.3876573409993,2062.6332900525695
818,2488.7079220597752,2772.7713101588015
819,2392.2533735332904,3902.7846915481155
820,2492.0825296798225,3902.7846915481155
821,2225.082758940848,2594.3136752919568
822,3464.1863012523268,2238.445596365919
823,2542.967613447037,3564.6104949087703
824,3675.4295496118866,1345.5538453624554
825,3235.6646436101255,4072.564301076601
826,2827.0580350887776,3443.1289129142488
827,2558.7081060174232,5003.102668358687
828,6117.397288035861,1426.139197795413
829,1517.9607711440003,1476.8224134398051
830,2941.889351388258,2628.2081886957176
831,2546.6398190569016,2763.404322622148
832,1951.682202388792,5025.676434732488
833,2882.50976121376,2312.0165892463083
834,2257.477877931934,2173.853230882627
835,1842.6819781988759,1982.2425977746157
836,2241.982836308972,2236.5084886675504
837,2094.9508078430813,2276.6576018694254
838,2094.293283843903,1847.9264873906425
839,2297.7453633754994,1799.0292441849174
840,1985.8330846545764,2424.5273513977118
841,3746.379973820576,2895.93578451661
842,2052.8821914945042,2364.052522112041
843,2344.107745644295,2388.1236408512013
844,2694.9950676202097,5122.158399912691
845,2424.8399734085083,2188.667641164081
846,1752.384074770215,2011.7579461593
847,2111.009459908625,3288.6755052782805
848,3599.191600928221,2363.877548400108
849,2039.4285073849762,3496.020909522767
850,2495.3172241225384,4623.879378775683
851,3869.661130372282,2197.7217542980143
852,2646.5881151363496,3280.65323791325
853,3201.4166506881375,2643.82438347675
854,2224.500568295086,2378.9162629465754
855,2392.8151283881243,3476.2673055099126
856,4237.5938191612395,3064.8315227455755
857,2079.893180193225,2229.102808102832
858,2102.685285356486,2096.4425715376847
859,2374.070992626953,4002.1949845337062
860,2052.0047176022126,2690.6651440646538
861,2246.9277429205035,2561.1626614363677
862,2836.1214477467565,2065.5698990731157
863,2940.6801631600365,2637.942833999903
864,2436.7183218346527,5557.923410746412
865,2795.6823298857908,2384.9013449048703
866,2660.923488836882,2218.3547979158548
867,2481.6420408319127,3539.953878802564
868,3151.8469614249257,3539.953878802564
869,2179.9553974255623,3456.831963350659
870,2511.860757886549,2028.220347910125
871,1668.3051516080618,2684.0271397102815
872,3477.416904494202,5252.23410047798
873,2429.9418524101507,3142.8004636296437
874,2629.2580203164207,1968.742396819597
875,2067.2715038398665,3153.168308070057
876,2531.076024083657,2343.778466729528
877,2235.961737857221,2079.4388161363595
878,1690.489541081109,2795.021533643688
879,2571.9842741333464,2085.280654279322
880,2814.379566404684,1991.7508204909614
881,3246.029078723516,2371.868007575466
882,1682.5472634856258,4312.301501799098
883,3287.4866714077434,3287.151255093235
884,2292.723995121072,1939.1560946747188
885,4179.950214605804,2166.1680109748704
886,2513.6652503908126,2732.2387313425693
887,2247.058279454604,1895.5992281858512
888,2839.7741222215045,1895.5992281858512
889,2227.0109025091183,2741.821262779598
890,2684.9484204645996,3142.6302503311426
891,3263.154234784288,2043.508482694786
892,2611.9155076555194,2952.913356959306
893,2730.1989458199314,2225.839924400266
894,2380.133041607451,1739.5432812944175
895,3378.908823519651,2250.8174179245716
896,2617.592297760008,2898.4222820241453
897,2892.875239061484,2967.876264192162
898,1987.8670591998707,2432.537333440951
899,3315.7081556922167,1527.9524428756406
900,2512.860191067522,1654.3884938115375
901,2457.1762725779945,3148.1492989175276
902,2048.705647967131,2336.2754361089665
903,2165.778973034852,1912.3695333274372
904,2349.5744178925956,2351.2695588073084
905,3266.0981360979767,1821.37824789531
906,2257.5147232631207,2767.750840869791
907,3892.7048130362164,3006.373423554895
908,2901.938143937602,2165.02803673424
909,1790.0262025041814,4416.891412104369
910,2240.5794907024783,2885.854740009835
911,3015.6961922353,2076.468808297077
912,3383.1116117207075,1842.7733228091115
913,2462.2069468573145,2255.6830166592154
914,1892.815665315106,2210.7174180929574
915,2311.8671020043157,2611.9236343649454
916,2567.371920074932,1899.5981323398257
917,2146.6045368767727,3461.886633263219
918,2920.0803274805185,2342.5796399633523
919,2456.694072326403,5226.381178464246
920,2185.312068537961,2338.165504504452
921,2153.0240410782117,3947.040410558236
922,2775.3604932815124,2166.7208659097787
923,2446.93737834914,2551.113641575219
924,2433.4485471185103,2312.027912058735
925,2267.235993446458,2312.027912058735
926,3017.4147581432353,3554.5912961641216
927,3605.81138380791,3949.227526617172
928,3931.3481174012923,3318.306830469885
929,1918.9997076813365,2113.123754947933
930,1753.5080412706382,2642.9898916573984
931,2199.776013494104,2370.408272893176
932,2379.905764939851,1739.933432476141
933,2081.1556935018357,3116.07373840988
934,2225.518157470261,1970.1359916051383
935,2542.9255727548734,2949.136619274584
936,1990.2144386864097,2348.27661098385
937,1963.8145019495032,2241.9742072594963
938,3323.9828403911088,2236.170002245788
939,2234.490065503949,2536.1640705147684
940,2516.026575505424,2858.548340286408
941,2272.08731502357,1866.2128313783167
942,1980.889887930977,2263.4477259787905
943,2633.6692905088994,4174.568589997847
944,1896.9839137333092,3237.3522748085393
945,1685.499470593426,1981.6148105307118
946,2011.5913349914156,2093.688811543234
947,2428.4732366603357,3362.123828776968
948,2565.300704941993,2047.0880590948686
949,5022.701830770688,2615.5642142564943
950,2246.4692350471178,2061.4513035720593
951,2069.8352324673333,2230.3223822910295
952,2079.303454285906,4178.411859260632
953,2845.526626434164,2137.136400888115
954,1799.9661603312873,2574.556387261221
955,1862.242112172783,3672.479973070185
956,1675.1206943145114,3364.6525257164963
957,2275.2493914932975,2210.8078354312074
958,3309.02388778168,3595.130634000164
959,2680.840626101235,2679.5078162198156
960,2237.084026260496,3154.5095806821128
961,3077.2578941949764,2080.75762494082
962,3133.8931785039567,2004.4937981639407
963,2327.4842853981318,1706.907194464246
964,1897.0514207981846,2142.286732086989
965,6684.659056360237,4944.850111158133
966,2514.73452590614,2810.026351827662
967,2861.752552968957,2525.9227138859906
968,5782.95941047528,3316.244845070486
969,2346.4175036330967,2377.262493772223
970,1556.4046066220508,1961.2722597408913
971,2018.1966324592195,2780.9868444578533
972,1957.3187130807978,1918.1415177927695
973,2176.877236912227,2196.3836613822
974,2300.9549270463494,2553.8187929540686
975,2300.9549270463494,4647.784457774537
976,1816.0114139113439,2098.4709224863946
977,2256.8934142796056,2290.6609694487124
978,2104.5084149623613,2154.6698889428444
979,1826.7978262556328,2108.862053353446
980,2035.3694219096171,2718.266915809033
981,2044.566789094586,1834.696644642912
982,2066.9908939129214,2079.5718377301664
983,5073.730783055618,1627.6099702605602
984,1992.2646850439269,4649.777951251708
985,2195.335591277292,2169.6868829519976
986,2037.5965353139961,3795.244966868976
987,2758.779290393653,2921.9621542620853
988,1721.3701207951597,2725.037740163072
989,2961.5703321051174,2412.069359685842
990,2276.6292904262127,2639.9571483717073
991,2372.023895556692,4320.615738562844
992,1938.0511366539758,2526.571644825336
993,2287.9079052912903,5347.374800548666
994,1708.5870310286455,3714.1192574267225
995,2517.2524604369773,3382.3780955623006
996,2263.064020501778,2141.390159059657
997,3655.687429468799,2097.8683731565916
998,3102.840776795149,2352.2751125330274
999,2037.8988897851284,2269.4258792545756
1000,2305.530791247577,3704.8614763537817
1001,5884.125602956863,2131.1677935672096
1002,2551.47312958976,2272.9141744046588
1003,2528.3117780689818,2692.019385870816
1004,3693.3067901478576,2483.4687190637833
1005,2417.8100579675806,2434.4932950273837
1006,3458.603209632159,2344.8807136194528
1007,2142.4612244670925,2251.882568962356
1008,4044.7309641854054,1912.3601799541307
1009,1722.1650412917418,2420.1582797685405
1010,3187.2327755679617,3724.4375464540485
1011,3539.37522082647,1857.5458732074535
1012,2855.769154587216,1965.8202154871137
1013,1985.7479798394356,2342.6780872480363
1014,2975.0869882186767,1980.2206927240427
1015,2456.8669746266473,2808.2905203826663
1016,3379.4081989794354,2026.064561938087
1017,2187.761472203124,2567.499727795307
1018,1920.2474367091104,4445.423136164903
1019,1767.3824646873609,2048.56145721792
1020,1674.9941637428078,2603.5756511773984
1021,2092.742838376098,5233.788873108864
1022,1643.8954414035331,2180.3473791816277
1023,3927.3542022065694,2167.8484623391023
1024,2533.6636953117677,2562.460863859085
1025,2254.8675015575373,2411.4341192680868
1026,2337.5774542619365,2663.191540622016
1027,3512.110225272601,2059.656411102794
1028,2208.660192855779,1780.891232022379
1029,2959.1300089308943,3667.132396994314
1030,2048.055558582331,2110.959226377038
1031,2304.9975813436567,2422.192759423999
1032,1835.5765684567216,2521.9675609880733
1033,2846.6604523322453,2145.394877869328
1034,2457.009181754,2430.8755540790544
1035,5635.2630080875715,2172.7382262402025
1036,2821.5675115460886,2138.3762658738183
1037,4366.05118846707,3955.667863393342
1038,2320.311801332311,2815.4906807987927
1039,2672.394470340398,2386.1440975346595
1040,2006.4870722105297,2668.3040201443905
1041,2131.898033385545,2099.318185796625
1042,3575.6968769452683,3220.0352355066766
1043,2118.3521300460575,2369.546405653025
1044,2554.075849808255,3720.8089202795572
1045,2597.783350644195,2485.335908849852
1046,2306.368662933225,3726.7193408581807
1047,3390.5595802282005,1708.2160089582326
1048,2345.189150068752,1747.739560417668
1049,2045.85374937416,2343.2172650025436
1050,2003.9907857742774,2542.0432852856
1051,2239.410422611349,2838.744602077107
1052,2343.5574827380615,2749.954967963252
1053,4583.70494748031,2387.607584733761
1054,3302.972460759993,2052.1855621761497
1055,2176.502385717499,3044.2921801865077
1056,3571.685406481587,2117.9105112172824
1057,2455.293947881713,3709.199683084314
1058,2518.2202343623535,2672.305421556146
1059,1920.219041488112,2227.597297439837
1060,3856.7606670580344,2958.538256066184
1061,2729.3239430857584,2078.304502266454
1062,2650.6005383925362,2159.567076019407
1063,2257.642512397895,2055.0223140292437
1064,2436.6838256978554,2694.4887942805844
1065,2639.0519273535306,2403.4719674602597
1066,2299.0275374180837,1917.1593157983236
1067,2275.8773308065747,2130.0143594472866
1068,2452.089380480395,2056.3663713797614
1069,2389.512884788761,2610.506410290936
1070,2499.744401369513,2051.6842296011187
1071,5627.350143466594,3110.4535374035972
1072,1804.5944142192247,2126.756992437438
1073,2029.8936452502107,1669.1398735275943
1074,5653.255204202297,4835.012245063025
1075,2285.3938899320974,3826.289856416434
1076,2947.7961822755155,2836.659425923817
1077,2702.912166339929,2756.163080434064
1078,2466.553439786619,2320.3246979176174
1079,3973.0745694591524,1939.834618215666
1080,1903.3919527144185,2497.4243367241766
1081,3006.180306146178,4611.25307401711
1082,2381.1069524163204,2046.428955768024
1083,2558.731335784911,2379.081149798334
1084,2584.9455587727916,2203.323186376821
1085,2965.3007083324137,3427.2320600274097
1086,2685.6979379718177,2527.1158633150926
1087,2241.0085100790857,2034.6661496805755
1088,2031.5456478907918,2210.766781734129
1089,2421.308731128925,2483.2586253019226
1090,1934.596166366834,2814.257506741719
1091,3343.2789550819507,2440.607656047392
1092,2883.2328290582013,2680.084266153341
1093,2280.381914080692,2121.386052409884
1094,2077.140625507593,2147.410815487406
1095,5295.762706592838,3004.943453366922
1096,2162.919980014957,2238.4532506453643
