,modelC_lgbm_train,modelC_lgbm_test
728,4762.725682739363,2883.192238893354
729,2846.8618769027817,2611.278542574502
730,2663.091730516918,3671.5151148149243
731,3265.2618072843825,3058.0640751531273
732,4207.61029761571,2710.702553269188
733,3192.749363291647,2743.5222993135576
734,4305.082403294623,2238.453961700018
735,2450.7207652912057,4433.260861827351
736,3928.5634377811602,3040.872898998555
737,4040.7536414893357,2149.512080031809
738,2190.3451896246133,2051.854070180735
739,2106.331402705086,1946.0760260436182
740,3020.1776504486647,2221.6007463838696
741,2359.114978060852,3571.2348727338153
742,5825.224598981748,3573.824358362581
743,2513.4444812403144,4571.385686573667
744,2140.1696789776024,2924.051490889433
745,2285.255051457209,2681.506878671392
746,2363.5663083495483,2540.0244920283226
747,2129.7565129540058,2074.0880406396636
748,2412.917457117986,2254.316200065823
749,2233.097759714933,2290.3346898007044
750,1747.2795190920601,4564.629437179303
751,2061.5971690342762,2329.515284469203
752,3168.935680850978,2444.8816829996767
753,2647.6231534551966,3286.4452958882875
754,2864.359374532949,2750.226606623784
755,3524.8705361122397,4417.26320319682
756,3144.944016264321,2401.103509880293
757,1907.9939180134022,2385.179504381576
758,2111.882575438626,1850.6561037869571
759,2711.2651119230286,2412.713311114915
760,2473.6936306535717,2167.6306200300833
761,2162.996254829929,2031.2617939910451
762,2031.0810224301383,1782.1429446257305
763,2753.4380802180017,2867.998387882771
764,2164.72560093644,2864.218639896867
765,2433.2320751637003,2123.751940268105
766,2134.061032444495,2024.5147081045998
767,1938.1608617081436,1654.7832335236221
768,2809.362755743618,3076.8985012008
769,1834.886419462425,2430.716656949212
770,2283.962124645569,2688.314499883031
771,4471.720660149728,2511.340360975179
772,3874.792569082482,2883.975183953821
773,2089.0907696376294,2190.628888064246
774,2608.883489293141,1875.4745743331612
775,1840.7653968448692,2486.472833451149
776,2264.969397042108,2603.8757075750573
777,2389.7550350709303,1950.5104290994138
778,3125.8366090958025,1852.0684834786407
779,2302.9656000174646,2797.3400570837807
780,1797.6044893993214,2641.628117353543
781,4274.58037246612,1916.0576271927189
782,2679.004963660673,3149.840402873374
783,2303.3295549842132,2156.8726185896235
784,2069.6643465177526,2349.320021609673
785,1715.2658255768301,2456.1195573212062
786,2899.6880039393163,4227.476523876283
787,2003.0047997480394,3805.230852018857
788,1756.467367251391,2558.004454701098
789,3238.1572102760333,2143.7786943668207
790,5245.641966378376,3298.56520580935
791,2327.7520499052807,2431.449131927925
792,3491.076687659847,1798.8813959718057
793,2066.4761917034234,2169.2128327499795
794,2727.8204490156068,1841.1463447918716
795,2626.1489598988296,2076.77420419294
796,2684.458686397417,2470.618164362808
797,2464.2444254409415,3046.946756549537
798,2282.0999442523903,5436.390726344854
799,2368.676488357027,2446.4484394843344
800,2202.8827157235323,2943.85249178952
801,1976.7303743750126,2390.802002763535
802,2701.4771848596015,2074.1970660587126
803,3899.196923688463,3868.394112437914
804,3847.004006524214,1980.6203526025863
805,2030.763268813987,3511.2533471753995
806,2285.793747991788,2335.3837382034912
807,2165.4428423835684,5249.111424411851
808,4250.406679156534,2344.5810490145022
809,2404.984225217319,2546.395996024835
810,2155.884470056832,2500.219745688265
811,2336.410207970396,2301.833507704611
812,1868.9441313797165,2367.772309773225
813,3059.108391804007,3027.9573655507565
814,5076.220970853071,1872.4649590083059
815,2837.8649060448315,2080.5692808090125
816,3000.1544618478933,2431.672708133404
817,3048.1998830571465,2050.839326769522
818,2386.1440427455586,2666.440575850699
819,2540.1456111183966,3408.7648643157263
820,2506.9652041788613,3408.7648643157263
821,2084.033609112383,2649.0378424168907
822,3126.516226144453,2266.233523908078
823,2805.4948095772256,3179.6555625404562
824,3784.6932548329023,1791.7264478946497
825,3568.4295840589816,3745.868654663197
826,2684.0625526525996,3533.9515415592264
827,2639.4035359448308,5423.774162212061
828,6481.583065449332,1480.4178623210544
829,1840.142024031537,1421.6349061076266
830,2867.3039553162735,2398.4046587955972
831,2539.0814541919517,2834.7106103462283
832,1976.143053777099,4573.555408900703
833,2866.0594366882706,2404.403582156395
834,2396.4631383056285,2281.224643030454
835,1903.789484344411,2093.230104200902
836,2245.5462755356,2207.357627088195
837,1975.3228557564807,2289.375053568544
838,2442.5617554326714,1990.2161497262405
839,2519.409225440654,1928.6950185569349
840,2086.3489106260886,2216.689750366447
841,4101.0082178448565,2845.849017991112
842,2483.081807060929,2571.1232273082637
843,2391.2919578262226,2580.33044603854
844,2331.1661483497314,4933.553293164909
845,2745.7062759786527,2332.358714513818
846,1998.856141714064,2403.485486353779
847,2279.712088620639,3354.8816403393052
848,3472.190781112567,2381.4275468765745
849,2026.0277081335237,3429.1987201458564
850,2729.790191086053,4289.2770076990255
851,3343.902882634469,2540.9496810885066
852,2604.5695008320995,3563.0532893346026
853,3581.6142578510676,3034.4702197513107
854,2450.4174053491606,2397.4828786626604
855,2824.879377723041,3176.6012516351184
856,4256.868878465906,3376.3499720373425
857,2216.249500499212,2085.0334981770957
858,2347.5625864982976,2066.4119285990046
859,2117.359118102246,4303.414099429853
860,2008.0526096901222,2837.215386015767
861,2083.898733849098,2435.625127333106
862,2369.769557518478,2023.3292841684301
863,2770.2594404614997,2569.572571968639
864,2646.046961437799,5170.476441842722
865,2877.2794440977773,2346.3836216558616
866,2624.8734366845515,2158.053413849155
867,2251.050411488046,3484.8362502662712
868,3184.032226048056,3484.8362502662712
869,2317.636556062534,3261.218966562015
870,3000.4045389826724,2099.8425454984017
871,2004.6643865044566,2636.635718560571
872,3596.9651471508064,5205.812827024309
873,2363.7071149558815,2936.9859203564542
874,2387.5322302694,1951.1594344936645
875,2120.416248497999,3422.6792994781404
876,2258.1488453265233,2549.506041667327
877,2100.5662127637793,2039.9118576953617
878,1925.7840020348744,2655.8258179747095
879,2720.6462195903246,1987.4268477322453
880,2888.373033674169,2073.4479186714025
881,3747.4907610910154,2326.2409708991163
882,1878.9474434327124,4468.487157777464
883,3428.379275124888,3295.672214933247
884,2441.118152922895,1825.1998207470401
885,4256.433196676604,2105.137385173477
886,2523.1139820380718,2861.3430951058917
887,2462.2833382553845,2016.5467656512403
888,3515.123298745509,2016.5467656512403
889,2610.328876395933,2693.581448005639
890,2584.4768458528433,3084.255985698782
891,3212.1674996776233,2119.168770776126
892,2228.6343546843536,2510.7779382159642
893,2588.9140011282016,2529.0401596146994
894,2237.0945377742632,1857.5458631128654
895,3493.9631387913323,2289.0795814526223
896,2478.799769808987,2986.936976605926
897,2830.266321807108,2716.406140079557
898,2157.3229150937163,2659.7346794996906
899,2881.715609097751,1817.273764653899
900,2536.9686549436647,1892.774959236112
901,1955.6263601962632,3185.238015156249
902,1850.2763028721104,2595.779787033463
903,2245.0041977516685,1803.1502008606435
904,2621.280429460378,2353.0759899760587
905,3369.984063500229,1988.8096665602147
906,2111.348432466415,2450.8062241220114
907,3366.856864157134,2981.4271554709717
908,3058.2254477873676,2493.360091178668
909,1780.2952786633823,4266.631203165137
910,1866.156881764423,3107.862490184133
911,3168.1754313565352,2199.7621268930516
912,2880.145557214456,1714.0001092085872
913,2879.5939935660367,2425.720101718386
914,1891.5437931990957,2229.363070622921
915,2297.934877818616,2737.0255537905173
916,2230.3166578258842,1998.9711321764826
917,2210.4005877877244,3471.728592291582
918,2647.4711669479993,2146.4060119908054
919,2988.565141628488,5095.5116350414555
920,2340.128620918426,2310.0181108833594
921,2112.5940616413477,3363.2867240912456
922,2670.6642088608883,2454.304914716687
923,2405.1622495942547,2290.9159158897432
924,2336.6684944703675,2660.048152003715
925,2681.7075145774475,2660.048152003715
926,3719.5077977825326,3276.096197501393
927,3068.2789584563,3569.2582276399503
928,3472.284084029693,3330.600133723612
929,2020.2974683509772,2401.49972686463
930,1866.0638502842878,2559.3288709101057
931,1965.86899523343,2477.229965166963
932,2037.0022027913353,1761.6395703549151
933,2128.7236998695107,3435.909806968849
934,2224.5500742125273,2038.830413310497
935,2457.683023340431,2686.402884762722
936,2099.3316088256033,2369.942374012131
937,1954.1230639218677,2304.3896546975084
938,2926.1412331312667,2224.543953284106
939,2298.6870271210446,2953.9925098598346
940,2410.399793120701,2912.343481163175
941,2156.559497644783,2050.5278779834653
942,2305.270202953506,2389.1852983055846
943,2488.6399848591504,3865.3963499170377
944,1893.9333020664205,3304.3834044945215
945,2036.8304205963004,2126.7756969585826
946,2032.7813219797113,2092.9999160166176
947,2413.4341131168503,3887.4898763011815
948,2824.9728577632127,2283.129022745973
949,4502.366477345716,2434.087349594331
950,2249.6972623728802,2295.188025169493
951,2210.55211381255,2128.3972090023904
952,1723.4319055716485,3542.3595567466728
953,2944.943395529338,2408.8991664283903
954,2041.8843632748956,2642.786227922927
955,2077.841216062783,3511.576884871052
956,1876.4559049126976,3778.875131148646
957,2758.626909998216,2120.3297860422904
958,3320.0297985185916,3397.133956046783
959,3231.3593096864993,2984.465167861252
960,2122.5107110703084,3395.2162258540566
961,2930.352587768366,2727.7189206607122
962,3150.7313931702765,2023.2772997677507
963,2318.939937264236,1719.431731505907
964,1898.1977827549922,2138.913723449309
965,5562.036378762707,4567.620593506448
966,2692.953129480897,2623.4155287336243
967,2970.6264933059438,2551.2410266320626
968,5056.449866338779,3310.860462279801
969,2303.62625354397,2586.0184637874745
970,1737.921418255389,1945.8299315254305
971,2073.9961630047806,3180.799349858712
972,1901.9576538149781,1976.6260162491476
973,2476.8903447320745,2073.1496475572076
974,1999.7725733756033,2700.661154542406
975,2078.345904071975,4295.366912653141
976,1966.9399711489098,2153.431516353394
977,2241.6569222223193,2297.4752891120033
978,2082.999363821091,2307.247526774185
979,2336.9755979983324,2253.5547245179964
980,2025.663763162023,2722.825999615981
981,1861.2761412408588,2023.3354173851403
982,2155.465216196132,2288.82758936298
983,4719.43608880042,1653.504753801626
984,1760.0058944343184,3563.6862014653607
985,2113.1003381029877,2257.965371360583
986,1984.9740524389313,3760.7693084291413
987,2583.8832676758857,3254.2499484365603
988,1914.8851235037368,2968.140589711342
989,2788.5734529802503,2424.535016818291
990,2542.819417417444,2863.5435390906196
991,2191.727423925828,4332.999033438986
992,2087.4718608413727,2338.0526242973747
993,2208.1514294619083,5131.049619449303
994,1825.6252306566066,3889.350076573109
995,2312.7983230582663,3357.9744898435733
996,2270.348589376601,2218.1911828410907
997,3887.5319007288617,1921.9641528806544
998,3258.8859527264835,2180.337247655801
999,2158.325709146746,2097.4226348294496
1000,2990.6962055010686,3362.449694366364
1001,5849.5207091239945,1791.6580370298034
1002,2803.7867186973517,2660.390734514235
1003,2964.622480686125,2639.891422104438
1004,3487.7813159360503,2570.1458265747547
1005,2352.0433994175387,2326.5563695584583
1006,3308.5905197574443,1921.9070461603737
1007,2262.5636385383414,2136.8995374552046
1008,4057.9367948343397,1895.587800637732
1009,2160.09178886082,2379.0627144212513
1010,3075.357007663829,3608.292044031978
1011,3017.1405724534247,2242.942331376487
1012,2333.9730708747866,2180.8070305958167
1013,1905.5683747248597,2458.7226017409575
1014,3103.0659654574574,2025.2274951688282
1015,2763.127723622279,2530.8583438346714
1016,3465.9562302759355,2023.9221445089456
1017,1994.4212527246714,2022.7021733794652
1018,2207.3486894322264,4424.221601486943
1019,1802.110439602359,2150.7953569422098
1020,1779.7286639666472,2469.99055348628
1021,2229.603582247447,4978.6686499412635
1022,1689.395610370682,2041.3800688170425
1023,4360.28875196717,2445.58796042582
1024,2248.8150530833313,2783.7144170608153
1025,2353.8100834073025,2440.4131076202702
1026,2236.3193829880092,2737.448575267886
1027,3082.251583662065,2013.2895765721285
1028,2431.0204040518124,1854.7728751683867
1029,2474.750290371599,3542.1401179243635
1030,2244.7960249100065,2158.3708709912435
1031,2278.561180196274,2517.0661835614906
1032,1925.6821637439186,2824.0978774907717
1033,2511.610650265422,2176.590726790758
1034,2465.1975969421956,2612.9123991859365
1035,5158.737596420552,2283.5997096943934
1036,2942.9149914965474,2151.1705569616606
1037,3346.4887583378404,4027.9905723860597
1038,3013.2033684143144,2905.568977377677
1039,2667.6784635283248,2501.0676766052784
1040,2032.5552011524228,2878.9521446924336
1041,2508.8787116660083,2226.9084394370125
1042,3452.2278579819504,3084.1340022827467
1043,1986.7259423858918,2330.9374970267236
1044,2385.3584937943483,3559.791953364924
1045,2592.6750999201236,2133.6129054349985
1046,2363.0968872584513,3137.4332059212525
1047,2907.3119712149905,1732.6970573018232
1048,2458.9449694641435,1746.0810551215557
1049,1973.7130984470798,2702.014437435802
1050,2115.9507318761553,2977.961085367352
1051,2050.6227681421674,2873.4796892998056
1052,2498.2401002278375,2579.3054477310798
1053,3410.464514513907,2266.4566208662045
1054,3184.5728224310574,2090.8220176337973
1055,2286.1649548726286,2738.6506739514743
1056,2626.4298803071038,2281.5867201276005
1057,1998.4496404006609,3273.0272875736323
1058,2588.3131209696153,2671.1324926920506
1059,2213.478216995211,2286.373049873163
1060,3703.1961062029422,2476.893328914226
1061,2668.7170754415392,2074.7238003364755
1062,2507.900673438575,2313.710035182348
1063,2565.1006032323808,2291.4597383305922
1064,2738.3041796834746,2555.3957787452537
1065,2392.064902202275,2081.575920547958
1066,2416.8532321378734,1908.3274047878338
1067,2434.7043406997577,2203.7116651956176
1068,2242.649217876483,2148.652353983017
1069,2175.7936973802725,2594.59822193166
1070,2169.9891529075553,2071.692150990436
1071,5833.647438026702,3096.595534543842
1072,1948.212300931098,1956.3144128091328
1073,1943.887425400598,1764.4843022184796
1074,5795.619147818289,4747.988482662173
1075,2138.4572774212315,3189.265180078322
1076,3166.354788799765,2721.1994598419296
1077,2920.793192885112,2694.056811272196
1078,3051.3090645663156,2416.245269732845
1079,4191.23674938204,1999.3940648189157
1080,1781.7747088021783,2547.7016592237824
1081,2462.416202543488,4649.433749854842
1082,2249.717780370202,2223.794925358106
1083,2373.680738221086,2384.351181480609
1084,2346.56387176663,2313.4848164829336
1085,2836.649721566493,2839.1471138003894
1086,2473.791941588454,2457.335445675265
1087,2596.4104124573655,2111.451239115528
1088,2225.261106079878,2496.823422070435
1089,2577.97385624784,2292.9154285688755
1090,2114.992629338373,2712.9979126698768
1091,3309.014178984217,2530.9413534818113
1092,3355.5736858340647,2954.7009139013567
1093,2285.8861104726193,2129.7157671564064
1094,2021.8759087814046,2259.7178497851155
1095,5042.467401694118,3080.1151095237
