,modelA_lgbm_train,modelA_lgbm_test
728,5245.877616205297,3323.004899763181
729,3568.567405943849,2412.068388351021
730,2837.000703845011,3329.4467154234035
731,3149.4192669838935,3134.879305407046
732,4655.551807192447,2506.169541472421
733,3527.7772315171023,2735.83460336965
734,3771.0098522459934,2237.953045372951
735,2503.402357165111,4813.920243942962
736,3443.1582986922244,3078.1916545244994
737,3695.785655779062,2190.8498223061215
738,2272.9536830431057,1765.7513077728606
739,2242.5241028713262,1954.5933512396027
740,2224.316009782446,1941.3216031472978
741,2529.8964006931496,3536.9087361657557
742,5702.746329132815,3611.3882637733136
743,2258.950326161166,4665.131073849248
744,2244.5447562210843,2828.954381805135
745,2304.5958954569624,2487.552303634789
746,2330.8557510974774,2514.5652545944918
747,2312.612088704648,2086.6676506946396
748,2514.321648003222,2182.192622779275
749,2208.1221110187944,2218.4565353148478
750,1440.7903839091205,3938.464703006846
751,2447.6188604521217,2205.575475288746
752,3347.0811367536,2410.652230016448
753,2753.986628856431,3130.124440203708
754,3306.9818223643056,2543.269236720163
755,2846.312807480618,4458.2254201630985
756,2717.9905499683146,2264.2370779729426
757,1981.5639973653917,2464.6863437496677
758,2376.19982334102,1934.3093023007673
759,2816.0176295802326,2269.836915704822
760,2417.7714288335596,2261.688074127879
761,2106.2767805351978,1816.745762523952
762,1870.3560447140253,1887.6804625436519
763,3292.9779474586367,2778.5736565907055
764,2283.902364375401,3015.0544080786494
765,2718.769569981595,2143.0823040330483
766,2011.5808964997736,1713.5321193375075
767,1751.5105713182334,1546.355016197479
768,2233.124501475279,3278.1261349033803
769,2121.361570482112,2432.5921447613864
770,2173.863928521062,2401.4342301809106
771,4540.867796164148,2906.8163563344438
772,3709.102155399907,3025.559200748791
773,2262.0629554993293,2321.7090913602856
774,2486.0357699971537,2087.3447232968874
775,1813.308493492399,2237.099034035893
776,2346.8481613464487,2342.9444612922903
777,2143.3427305335026,2036.3695419526696
778,3113.942366469536,1914.0785769062193
779,2303.629959327293,2650.582790767082
780,1982.161591170976,2574.3827837772524
781,3773.145507283532,1983.8672183830818
782,2518.407536794422,2991.4554024359436
783,2146.696760505929,2267.2263060924865
784,2013.6321482202875,2562.406486436554
785,1610.6873651427218,2336.8829276609194
786,3300.426137614671,3828.549152171141
787,1882.801838734245,3458.7820567408767
788,1799.4303129574575,2397.619338817408
789,3442.4062690907185,2036.0950835468084
790,4468.545914765109,3837.6978448670684
791,2768.354627731667,2171.5030216450837
792,3852.361283518754,1903.9181672534196
793,1756.8715501968138,2150.672864766819
794,2496.015318194723,1983.2932711299102
795,2775.130634970929,2029.5758991933994
796,3096.2278673486207,2613.7335885607317
797,2372.352157978297,3054.76807963159
798,2477.65209734583,5129.363135272763
799,2704.568739197123,2375.545484923556
800,2202.570251034377,3323.9700341906255
801,2065.496433242443,2133.3860590383015
802,2222.3319356642305,2100.0746026394922
803,4787.32478304659,3900.7440699112603
804,3954.417055833872,2205.184409039014
805,2192.6718161720087,3356.0904388888184
806,2428.843425888957,2264.4991578178187
807,2088.3121670485066,5150.475240449779
808,4017.6540603242374,2364.4366422996522
809,2032.2671371483646,2548.303058141074
810,2238.175983505923,2569.2403668619068
811,2288.3243789922235,2294.78831176079
812,2258.4738732256915,2303.116360560432
813,3009.1663657449963,2773.6257007047466
814,5024.975336086306,2159.209005030082
815,2822.501659463139,1793.4128753595153
816,2911.4437641757263,2498.138098380602
817,2989.161515087427,2098.7822744461873
818,2240.630847341242,2838.3315101265703
819,2284.2948582409927,3696.7148052272432
820,2425.391939694127,3696.7148052272432
821,2381.6692128149057,2643.100997261161
822,3258.65627000246,2247.5181936461267
823,2427.6047505831157,3197.05011525544
824,3479.8874750880127,1491.9631640943826
825,3309.9469794148117,3764.153255367859
826,3067.078218338892,3685.953657061101
827,2519.2073291497954,4529.936178287882
828,5938.638703358624,1460.128924312858
829,1809.8898659953159,1553.4818999986699
830,3068.637965701315,2436.4637769215196
831,2408.64089880941,2719.6950779349636
832,1988.1256472234138,5013.001127329859
833,2639.5659660088445,2421.0367420068665
834,2354.6392292614396,2276.276910886677
835,1703.2757362376146,2090.1236999963203
836,2183.347579795553,2283.653553469654
837,2342.0794050155964,2289.9173590907676
838,2134.974864635033,1938.4363736870946
839,2009.713456223522,1779.2495277081848
840,2045.945916784481,2531.2899652870046
841,3579.112904825003,2811.7678235174017
842,2279.1301148917687,2533.8559634523544
843,2606.9211562559576,2506.247791835395
844,2483.7841703164113,4891.875918163341
845,2417.7161833488813,2320.3095891545313
846,1796.0601257837934,2178.318084550852
847,2144.2993921818556,3056.373016999069
848,3524.7080652740656,2247.262487341356
849,1929.9991721217684,3474.5848050405825
850,2599.9128984134154,4200.900376442959
851,3523.6571024569494,2235.278056191374
852,2724.720559315555,3275.1177712323506
853,3317.403120960555,2480.998080705706
854,2274.0300680012174,2322.217214296254
855,2226.9015193404052,3792.759514279233
856,4502.5120410811605,3297.7980323664765
857,1975.0920922223886,2268.8505256957155
858,2543.014118807121,1957.9284110041986
859,2464.470282473194,4062.214445432894
860,2108.0570216588326,2888.088907529033
861,2208.4950365229533,2398.5656549587197
862,2530.4480897960593,2213.4343791470314
863,3025.4635552602062,2575.7504618328553
864,2751.4036582875274,5484.90743881404
865,3149.0268381988226,2269.76884247512
866,2594.065134981388,2192.0983798455177
867,2390.4641106194645,3763.412797887756
868,2954.6891852450135,3763.412797887756
869,2094.366704023479,3193.403842133569
870,2820.8706182792134,1930.767952222756
871,1683.8370087460933,2759.80609735296
872,3364.151582942921,5185.619240329805
873,2428.4271264000135,2770.6037272068343
874,2401.7998188383053,2014.9353098655804
875,2039.2160403912349,3049.338244001819
876,2791.016199472805,2242.1254072750307
877,2261.085062460784,2109.722071641123
878,1767.4260089567133,2799.433664186254
879,2717.1313762689006,2131.6138735393515
880,2759.5035345360548,1970.7760149767255
881,3119.1787848895933,2234.659107038066
882,2009.8584897809005,4597.330910566796
883,3240.5937907950974,2942.8348516003543
884,2404.8919086723804,2118.9383650782834
885,4175.882377220444,2101.4215045130213
886,2615.9369447636736,3059.8882576645547
887,2192.206818346869,1918.5060375966204
888,2930.010646958853,1918.5060375966204
889,2208.7478568425377,2667.795216534677
890,3005.9787580873635,3022.7295048854894
891,3021.9308752154266,2097.9212468535006
892,2372.916226421895,2978.5908763700268
893,2397.9769865690337,2275.377912423559
894,2400.2980940047096,1871.5068807870412
895,3444.7311708900716,2266.1097329065447
896,2451.2857406515723,2966.570523117035
897,2939.958273092537,2859.256567390668
898,2107.4696257974697,2681.93095116326
899,3452.451576321281,1715.2343891171126
900,2761.462283088006,1752.167539517047
901,2228.7326635672694,3107.682921067347
902,1955.075481984537,2295.1891000712903
903,2234.5550108085577,2000.0341018509243
904,2617.356218446657,2364.8097539933233
905,2936.096112389815,1885.0845730785416
906,2282.477852787518,2613.2273992806126
907,3574.8829040523824,2673.946333742989
908,2739.199430507749,2399.7634898688243
909,1698.8239852540182,4140.302837391384
910,2320.884691785638,2720.2799228713147
911,3309.651025985752,2150.4921523693024
912,2958.1175158964734,1722.018247100444
913,2544.752667729372,2211.570275618854
914,1898.7471296136039,2143.1882483654535
915,2252.2970620464635,2638.453413894339
916,3171.4384172575546,1919.724993777724
917,2154.666755797642,3703.605008163932
918,3300.862719018864,2279.015367060954
919,3179.6540846437033,4866.512337913977
920,2264.8924587487973,2275.463306199049
921,2300.272599126899,3629.6903983598977
922,2602.2829340650796,2348.354969124204
923,2246.5402366801923,2455.354579707572
924,2339.3594749647777,2281.7016705144547
925,2312.375619036851,2281.7016705144547
926,2953.390427100077,3599.4054515517537
927,3482.209090863035,3866.1095770024576
928,3952.0386755962536,3150.1156697799943
929,1964.872718210783,2222.9308606094055
930,1769.334126840894,2543.009638814663
931,2274.3635541840067,2375.453914061419
932,2231.8668888603115,1763.5063208707877
933,1884.308914946155,3325.883010466184
934,2289.3449671258286,2053.3602894951737
935,2345.3439369763796,2947.867321901334
936,1997.8331929873725,2272.165857662453
937,1769.0863489318274,2291.4314769304956
938,2905.2423897519056,2440.4235328705236
939,2420.862375538299,2846.527280565058
940,2163.2763042514734,2597.973263379256
941,2370.794028250804,2032.879197713329
942,2221.501332262731,2167.6278875277308
943,2564.7874315156287,3787.7651166998817
944,1897.4370299378688,3120.0993229415217
945,1912.2347762122504,2197.8110758578396
946,2093.806893977392,2201.13513165773
947,2529.523720760346,3583.3790876555163
948,3211.9819527290742,2249.669382778849
949,5077.109434770735,2835.2978671825413
950,2211.2187283332587,2181.8212188559723
951,2343.13675553291,2135.359693010663
952,2167.8708492850915,3789.3442251026745
953,2796.961433650668,2098.1356918681604
954,1909.8881954508176,2737.3526727167655
955,2038.4087152465818,3492.6328348341385
956,1811.5348964421198,3386.969222780146
957,2407.99346469946,2246.846619007655
958,3799.0698357702186,3581.6233135745147
959,3574.326631474398,2903.0347768554557
960,2200.452681073384,3127.927414417635
961,2901.785362224939,2057.960031224508
962,3366.7305072772087,1964.0451912246353
963,2323.2319603189662,1745.1088366489907
964,2070.731506776978,2229.9644585440483
965,6688.498694014368,4703.960617166458
966,2508.152635447448,2576.1720437191357
967,2799.22600222103,2342.322665184757
968,5525.196968252943,3516.083885109326
969,2469.0746463276746,2413.323636120852
970,1626.9586344548404,1846.737523168571
971,2104.5380516870464,2967.3442210294215
972,1762.7249078290793,1907.0723979521795
973,2287.794718885819,2182.5842734056896
974,2014.1387292001798,2475.6154752602724
975,1952.7585978271456,4488.990942355411
976,2032.4437040900264,2230.840083458941
977,2244.711885521968,2313.7135905362024
978,2061.3692300841863,2277.984366487479
979,1914.6353845099807,2270.1033372256957
980,1935.5147713329407,2566.298312863095
981,2067.8338153587492,1921.89059930668
982,1981.384127141311,2046.1415605395916
983,5185.568765087564,1759.913675919685
984,2023.6975608213872,4519.6291062565815
985,2375.8585764198247,2344.5807714519033
986,1791.1043955661137,3867.0691761007374
987,2954.5420684468863,2842.918629739978
988,1668.7836026472544,2784.8801580814134
989,3056.7498608332808,2362.0401226426275
990,2244.6619468758254,2508.189226792215
991,2282.4522529750952,4302.023666170946
992,2320.614006202622,2319.0784467787043
993,2196.8520712111335,5552.901359063176
994,1732.77973221268,3505.4272186308517
995,2351.7664160540107,3090.8921774622722
996,2479.7102566359818,2043.4340243205365
997,3528.371910519215,2236.5600382400817
998,3283.5958694815704,2312.6751685224913
999,2228.937535732232,2047.4370355214953
1000,2840.3298784678836,3458.761406329456
1001,5540.313744611191,2153.2100613257257
1002,2578.934622169797,2386.4823104939887
1003,2708.8535158635364,2650.43882533618
1004,3701.3734623605283,2390.688192103406
1005,2384.0638689806033,2418.791075451735
1006,3095.196845170265,2300.652162011219
1007,2241.9887831778447,2234.4521401286133
1008,3776.8822141192613,2015.0321492258815
1009,1760.050257529846,2356.0628503503926
1010,3224.5344966457305,3709.767387743239
1011,3724.4268214497115,2281.970073883286
1012,2346.1085603993038,2002.4290163003072
1013,2163.3094563631616,2355.5082145840097
1014,3325.2302464913937,1882.6766527504133
1015,2429.0657215477063,3244.2702382163416
1016,3991.3707976726573,2099.871980977092
1017,2408.8065521948356,2907.075494266411
1018,2066.2484225910453,4336.183604996669
1019,1670.8291110506811,2204.5791876105577
1020,1718.821596561644,2492.8942867269034
1021,2288.358598729667,5315.665157554958
1022,1834.483239614457,2239.4058612214108
1023,4429.234240504203,2333.778273699507
1024,2678.0213268157518,2656.9514091513583
1025,2179.8426951184756,2368.4231489257904
1026,2330.8570536138827,2612.8677692387805
1027,4029.5580033047454,2067.7992389012943
1028,2290.1300185727932,1802.8150847442266
1029,2828.0055898476794,3445.147455109269
1030,2332.57565665623,2119.0027464309255
1031,2250.2556319401074,2311.9465380417832
1032,1884.6724233978657,2792.5792039622875
1033,2636.814346112382,2075.9657963739596
1034,2772.1101914651463,2488.2970239448987
1035,5744.07715728866,2169.549617373791
1036,2868.1511882107034,2014.3298157538952
1037,3759.2253840586745,4385.928305845664
1038,2799.8335080489132,2958.9552696588516
1039,2569.3879157026627,2503.3515712897047
1040,1962.2833046858223,2591.9820261900813
1041,2425.3505404525886,2156.846803255588
1042,3366.215533924665,3107.5428841665926
1043,2174.687037330099,2389.926842519572
1044,2471.4570645297713,3754.1283229434544
1045,2338.604967500839,2347.3548537262272
1046,2313.9213986173045,4091.991740065068
1047,3097.374690900222,1603.0159709345194
1048,2547.2654131958175,1759.9173780133053
1049,2284.552589800764,2373.8945649722677
1050,2175.870134881769,2589.5875247031163
1051,2247.690454129453,2978.570582035916
1052,2412.1544786881414,2709.910886739027
1053,4489.2860169014675,2524.7980788382893
1054,3015.0158232905146,2017.5371382483572
1055,2400.482089286159,2855.96271582604
1056,3343.603550307612,2147.8759835127294
1057,2304.2993620374523,3768.9834677851263
1058,3276.7734204972603,2734.7915240555644
1059,2041.807399112256,2055.865538557025
1060,3716.9949468061664,3076.2804882407368
1061,2562.561623517526,2118.852608448928
1062,2636.7071860290166,2243.2255020788134
1063,2346.6908686439783,2241.5623997201246
1064,2706.971248261273,2563.247904771255
1065,2589.080027250424,2528.76906785508
1066,2770.9250931013294,2136.6272197020553
1067,2562.38458007501,2195.0433571708695
1068,2191.9920073860285,2090.537069952766
1069,2296.5737245639484,2453.6726225740376
1070,2363.953152733968,2097.3123151901223
1071,6231.446239601862,2864.682923930372
1072,1784.0134393401036,2258.134311034288
1073,1942.469601973437,1661.345076836084
1074,6026.347767276813,4969.644966939699
1075,2266.3853619278157,4309.583184285306
1076,3000.811435731626,2957.8840293402172
1077,2772.9042008092642,3015.5895477246327
1078,2502.775884888384,2300.3365404243095
1079,3911.7169587991716,1824.8909572722405
1080,1905.9520414653214,2497.6431605624957
1081,2807.8555180901303,4347.96856752382
1082,2264.9943374862632,2124.3525959192675
1083,2524.863208829693,2624.290575706601
1084,2606.0691567263652,2331.8396191937977
1085,3067.173693353701,3182.6994379119496
1086,2300.986388183704,2394.6516598276926
1087,2341.9633844211203,2030.7070456517117
1088,1901.8338851593458,2340.4004371602086
1089,2295.4403354083383,2523.8630228961874
1090,1945.0331680098468,2861.5009308595777
1091,3392.173015991489,2570.6311829470815
1092,3059.8277503943314,2730.948532632182
1093,2517.189201727082,2097.1693645224354
1094,2006.8290151517617,2401.6110716334388
1095,5199.878618148323,3303.028449561081
